date,ts,exit_ts,strat,dir,pnl_1c,mae_1c
2021-04-22,2021-04-22T14:10:00-04:00,2021-04-22T16:20:00-04:00,B2,LONG,325.0,-345.0
2021-04-22,2021-04-22T19:20:00-04:00,2021-04-23T02:00:00-04:00,OD,LONG,-475.0,-370.0
2021-04-23,2021-04-23T09:55:00-04:00,2021-04-23T14:00:00-04:00,FB,LONG,2425.0,-180.0
2021-04-25,2021-04-25T19:20:00-04:00,2021-04-26T01:40:00-04:00,OD,LONG,-150.0,-385.0
2021-04-26,2021-04-26T09:45:00-04:00,2021-04-26T14:00:00-04:00,FB,LONG,1115.0,-695.0
2021-04-26,2021-04-26T11:15:00-04:00,2021-04-26T15:40:00-04:00,B2,LONG,807.00651295836,-620.0
2021-04-26,2021-04-26T19:20:00-04:00,2021-04-27T02:20:00-04:00,OD,LONG,250.0,-25.0
2021-04-27,2021-04-27T10:40:00-04:00,2021-04-27T12:40:00-04:00,B2,SHORT,-1095.0,-1140.0
2021-04-27,2021-04-27T11:00:00-04:00,2021-04-27T15:00:00-04:00,RV,SHORT,-290.0,-765.0
2021-04-27,2021-04-27T19:20:00-04:00,2021-04-28T01:40:00-04:00,OD,LONG,-175.0,-310.0
2021-04-28,2021-04-28T19:20:00-04:00,2021-04-29T03:00:00-04:00,OD,LONG,760.0,-40.0
2021-04-29,2021-04-29T11:55:00-04:00,2021-04-29T12:20:00-04:00,B2,SHORT,1305.8818030487964,-10.0
2021-04-29,2021-04-29T19:20:00-04:00,2021-04-29T22:00:00-04:00,OD,LONG,-800.0,-735.0
2021-04-30,2021-04-30T09:40:00-04:00,2021-04-30T10:40:00-04:00,RV,SHORT,-1133.7565982858723,-1430.0
2021-04-30,2021-04-30T11:40:00-04:00,2021-04-30T14:00:00-04:00,RV,SHORT,1410.1472178917174,-500.0
2021-05-02,2021-05-02T19:20:00-04:00,2021-05-02T21:40:00-04:00,OD,LONG,-110.0,-85.0
2021-05-03,2021-05-03T10:20:00-04:00,2021-05-03T11:00:00-04:00,RV,LONG,-1210.9951295481733,-2080.0
2021-05-03,2021-05-03T19:20:00-04:00,2021-05-03T21:00:00-04:00,OD,LONG,-770.0,-515.0
2021-05-04,2021-05-04T11:10:00-04:00,2021-05-04T12:00:00-04:00,B2,SHORT,1593.2185333461894,-40.0
2021-05-04,2021-05-04T12:20:00-04:00,2021-05-04T15:00:00-04:00,RV,SHORT,-885.0,-1145.0
2021-05-04,2021-05-04T19:20:00-04:00,2021-05-05T01:00:00-04:00,OD,LONG,445.0,-150.0
2021-05-05,2021-05-05T19:20:00-04:00,2021-05-05T22:40:00-04:00,OD,LONG,-355.0,-175.0
2021-05-06,2021-05-06T09:40:00-04:00,2021-05-06T10:00:00-04:00,RV,SHORT,1339.737832715291,-25.0
2021-05-06,2021-05-06T10:20:00-04:00,2021-05-06T11:40:00-04:00,B2,SHORT,-2575.0,-2630.0
2021-05-06,2021-05-06T10:40:00-04:00,2021-05-06T12:00:00-04:00,RV,SHORT,-1701.182222476491,-1945.0
2021-05-06,2021-05-06T19:20:00-04:00,2021-05-07T02:00:00-04:00,OD,LONG,40.0,-220.0
2021-05-09,2021-05-09T19:20:00-04:00,2021-05-10T00:40:00-04:00,OD,LONG,-355.0,-275.0
2021-05-10,2021-05-10T19:20:00-04:00,2021-05-10T20:40:00-04:00,OD,LONG,-2020.0,-330.0
2021-05-11,2021-05-11T09:40:00-04:00,2021-05-11T10:00:00-04:00,RV,SHORT,-1692.5249105020705,-2165.0
2021-05-11,2021-05-11T19:20:00-04:00,2021-05-11T20:40:00-04:00,OD,LONG,-700.0,-45.0
2021-05-12,2021-05-12T14:10:00-04:00,2021-05-12T16:20:00-04:00,B2,SHORT,340.0,-1215.0
2021-05-12,2021-05-12T19:20:00-04:00,2021-05-13T01:40:00-04:00,OD,LONG,-105.0,-475.0
2021-05-13,2021-05-13T10:55:00-04:00,2021-05-13T13:35:00-04:00,FB,LONG,-3395.0,-3835.0
2021-05-13,2021-05-13T13:45:00-04:00,2021-05-13T14:40:00-04:00,B2,LONG,2163.757363320292,-500.0
2021-05-13,2021-05-13T19:20:00-04:00,2021-05-13T23:20:00-04:00,OD,LONG,1680.0,-590.0
2021-05-14,2021-05-14T10:30:00-04:00,2021-05-14T14:00:00-04:00,FB,LONG,1565.0,-80.0
2021-05-16,2021-05-16T19:20:00-04:00,2021-05-16T20:00:00-04:00,OD,LONG,-750.0,-220.0
2021-05-17,2021-05-17T19:20:00-04:00,2021-05-18T01:20:00-04:00,OD,LONG,1660.0,-0.0
2021-05-18,2021-05-18T10:40:00-04:00,2021-05-18T14:20:00-04:00,RV,LONG,-1257.1130244819506,-1370.0
2021-05-18,2021-05-18T19:20:00-04:00,2021-05-18T22:40:00-04:00,OD,LONG,-1375.0,-1200.0
2021-05-19,2021-05-19T09:40:00-04:00,2021-05-19T10:40:00-04:00,RV,SHORT,-1672.7320856227743,-1925.0
2021-05-19,2021-05-19T11:00:00-04:00,2021-05-19T13:20:00-04:00,RV,SHORT,-2054.9016320666487,-2055.0
2021-05-19,2021-05-19T19:20:00-04:00,2021-05-20T02:40:00-04:00,OD,LONG,280.0,-190.0
2021-05-20,2021-05-20T09:35:00-04:00,2021-05-20T14:00:00-04:00,FB,LONG,2985.0,-85.0
2021-05-20,2021-05-20T09:40:00-04:00,2021-05-20T10:40:00-04:00,RV,LONG,1342.5039102636947,-0.0
2021-05-20,2021-05-20T10:05:00-04:00,2021-05-20T11:40:00-04:00,B2,LONG,1222.9557159260366,-180.0
2021-05-20,2021-05-20T19:20:00-04:00,2021-05-20T21:40:00-04:00,OD,LONG,345.0,-0.0
2021-05-21,2021-05-21T10:00:00-04:00,2021-05-21T10:20:00-04:00,RV,LONG,-1126.594720171306,-1335.0
2021-05-21,2021-05-21T12:40:00-04:00,2021-05-21T15:00:00-04:00,RV,SHORT,-125.0,-535.0
2021-05-23,2021-05-23T19:20:00-04:00,2021-05-23T22:00:00-04:00,OD,LONG,290.0,-530.0
2021-05-24,2021-05-24T09:40:00-04:00,2021-05-24T10:20:00-04:00,RV,LONG,1010.0469309858454,-10.0
2021-05-24,2021-05-24T10:15:00-04:00,2021-05-24T14:00:00-04:00,FB,LONG,825.0,-40.0
2021-05-24,2021-05-24T19:20:00-04:00,2021-05-25T02:40:00-04:00,OD,LONG,1360.0,-640.0
2021-05-25,2021-05-25T12:00:00-04:00,2021-05-25T15:00:00-04:00,RV,SHORT,20.0,-385.0
2021-05-25,2021-05-25T19:20:00-04:00,2021-05-26T02:00:00-04:00,OD,LONG,-25.0,-90.0
2021-05-26,2021-05-26T19:20:00-04:00,2021-05-26T21:00:00-04:00,OD,LONG,-390.0,-320.0
2021-05-27,2021-05-27T09:20:00-04:00,2021-05-27T14:00:00-04:00,FB,LONG,-95.0,-935.0
2021-05-27,2021-05-27T19:20:00-04:00,2021-05-28T01:20:00-04:00,OD,LONG,-90.0,-105.0
2021-05-28,2021-05-28T11:35:00-04:00,2021-05-28T14:00:00-04:00,FB,LONG,-300.0,-480.0
2021-05-30,2021-05-30T19:20:00-04:00,2021-05-30T21:20:00-04:00,OD,LONG,-470.0,-345.0
2021-05-31,2021-05-31T19:20:00-04:00,2021-05-31T21:20:00-04:00,OD,LONG,-80.0,-145.0
2021-06-01,2021-06-01T09:45:00-04:00,2021-06-01T09:55:00-04:00,FB,LONG,-485.0,-815.0
2021-06-01,2021-06-01T10:40:00-04:00,2021-06-01T11:00:00-04:00,RV,SHORT,1158.359009180349,-300.0
2021-06-01,2021-06-01T11:20:00-04:00,2021-06-01T15:00:00-04:00,RV,SHORT,-955.0,-1085.0
2021-06-01,2021-06-01T19:20:00-04:00,2021-06-02T00:20:00-04:00,OD,LONG,180.0,-35.0
2021-06-02,2021-06-02T10:45:00-04:00,2021-06-02T12:30:00-04:00,FB,LONG,-835.0,-940.0
2021-06-02,2021-06-02T11:40:00-04:00,2021-06-02T13:40:00-04:00,B2,LONG,-1180.0,-1545.0
2021-06-02,2021-06-02T19:20:00-04:00,2021-06-02T22:20:00-04:00,OD,LONG,140.0,-55.0
2021-06-03,2021-06-03T10:20:00-04:00,2021-06-03T11:20:00-04:00,RV,SHORT,-1350.4737878504238,-1680.0
2021-06-03,2021-06-03T12:00:00-04:00,2021-06-03T16:20:00-04:00,B2,LONG,-650.0,-670.0
2021-06-03,2021-06-03T13:00:00-04:00,2021-06-03T14:00:00-04:00,FB,LONG,-265.0,-675.0
2021-06-03,2021-06-03T19:20:00-04:00,2021-06-03T20:00:00-04:00,OD,LONG,-845.0,-360.0
2021-06-04,2021-06-04T09:35:00-04:00,2021-06-04T14:00:00-04:00,FB,LONG,2630.0,-0.0
2021-06-06,2021-06-06T19:20:00-04:00,2021-06-06T20:20:00-04:00,OD,LONG,-490.0,-680.0
2021-06-07,2021-06-07T19:20:00-04:00,2021-06-07T22:40:00-04:00,OD,LONG,230.0,-75.0
2021-06-08,2021-06-08T19:20:00-04:00,2021-06-09T03:40:00-04:00,OD,LONG,-140.0,-350.0
2021-06-09,2021-06-09T19:20:00-04:00,2021-06-10T01:00:00-04:00,OD,LONG,-25.0,-145.0
2021-06-10,2021-06-10T19:20:00-04:00,2021-06-11T02:20:00-04:00,OD,LONG,15.0,-75.0
2021-06-13,2021-06-13T19:20:00-04:00,2021-06-14T02:20:00-04:00,OD,LONG,-145.0,-185.0
2021-06-14,2021-06-14T10:00:00-04:00,2021-06-14T10:20:00-04:00,RV,LONG,-831.9980982739798,-810.0
2021-06-14,2021-06-14T12:05:00-04:00,2021-06-14T14:00:00-04:00,FB,LONG,345.0,-160.0
2021-06-14,2021-06-14T19:20:00-04:00,2021-06-14T21:40:00-04:00,OD,LONG,405.0,-115.0
2021-06-15,2021-06-15T19:20:00-04:00,2021-06-16T07:40:00-04:00,OD,LONG,-65.0,-165.0
2021-06-16,2021-06-16T09:45:00-04:00,2021-06-16T11:35:00-04:00,FB,LONG,-565.0,-585.0
2021-06-16,2021-06-16T10:00:00-04:00,2021-06-16T11:20:00-04:00,RV,LONG,-707.518189418588,-740.0
2021-06-16,2021-06-16T14:40:00-04:00,2021-06-17T09:40:00-04:00,RV,SHORT,-1513.115265768356,-2445.0
2021-06-17,2021-06-17T10:05:00-04:00,2021-06-17T10:40:00-04:00,B2,LONG,1195.2913450636695,-495.0
2021-06-17,2021-06-17T10:40:00-04:00,2021-06-17T15:00:00-04:00,RV,LONG,680.0,-1300.0
2021-06-17,2021-06-17T11:30:00-04:00,2021-06-17T16:20:00-04:00,B2,LONG,200.0,-2000.0
2021-06-17,2021-06-17T19:20:00-04:00,2021-06-18T03:20:00-04:00,OD,LONG,10.0,-440.0
2021-06-18,2021-06-18T12:55:00-04:00,2021-06-18T16:20:00-04:00,B2,LONG,-700.0,-1160.0
2021-06-20,2021-06-20T19:20:00-04:00,2021-06-20T21:40:00-04:00,OD,LONG,-490.0,-430.0
2021-06-21,2021-06-21T10:00:00-04:00,2021-06-21T11:20:00-04:00,RV,SHORT,-1503.531703211047,-1515.0
2021-06-21,2021-06-21T19:20:00-04:00,2021-06-22T02:40:00-04:00,OD,LONG,-330.0,-345.0
2021-06-22,2021-06-22T11:05:00-04:00,2021-06-22T14:00:00-04:00,FB,LONG,925.0,-150.0
2021-06-22,2021-06-22T19:20:00-04:00,2021-06-23T02:00:00-04:00,OD,LONG,385.0,-160.0
2021-06-23,2021-06-23T09:40:00-04:00,2021-06-23T12:40:00-04:00,RV,LONG,-849.127967882705,-1135.0
2021-06-23,2021-06-23T10:00:00-04:00,2021-06-23T11:05:00-04:00,FB,LONG,-900.0,-1065.0
2021-06-23,2021-06-23T19:20:00-04:00,2021-06-24T04:20:00-04:00,OD,LONG,1315.0,-45.0
2021-06-24,2021-06-24T09:40:00-04:00,2021-06-24T11:00:00-04:00,RV,LONG,716.7488153047452,-285.0
2021-06-24,2021-06-24T10:25:00-04:00,2021-06-24T13:50:00-04:00,FB,LONG,-1165.0,-1220.0
2021-06-24,2021-06-24T11:50:00-04:00,2021-06-24T12:40:00-04:00,B2,LONG,90.0,-165.0
2021-06-24,2021-06-24T13:05:00-04:00,2021-06-24T15:40:00-04:00,B2,LONG,-945.0,-1115.0
2021-06-24,2021-06-24T19:20:00-04:00,2021-06-25T02:00:00-04:00,OD,LONG,-100.0,-530.0
2021-06-25,2021-06-25T14:20:00-04:00,2021-06-25T15:00:00-04:00,RV,SHORT,-140.0,-235.0
2021-06-27,2021-06-27T19:20:00-04:00,2021-06-27T21:20:00-04:00,OD,LONG,-510.0,-420.0
2021-06-28,2021-06-28T09:40:00-04:00,2021-06-28T14:00:00-04:00,FB,LONG,185.0,-525.0
2021-06-28,2021-06-28T09:50:00-04:00,2021-06-28T10:40:00-04:00,B2,LONG,667.4287811959948,-465.0
2021-06-28,2021-06-28T19:20:00-04:00,2021-06-29T04:00:00-04:00,OD,LONG,-405.0,-480.0
2021-06-29,2021-06-29T09:40:00-04:00,2021-06-29T14:00:00-04:00,FB,LONG,685.0,-790.0
2021-06-29,2021-06-29T10:25:00-04:00,2021-06-29T11:20:00-04:00,B2,LONG,80.0,-160.0
2021-06-29,2021-06-29T10:40:00-04:00,2021-06-29T14:20:00-04:00,RV,LONG,937.1671291314124,-445.0
2021-06-29,2021-06-29T19:20:00-04:00,2021-06-29T21:40:00-04:00,OD,LONG,-35.0,-10.0
2021-06-30,2021-06-30T19:20:00-04:00,2021-06-30T23:20:00-04:00,OD,LONG,-5.0,-115.0
2021-07-01,2021-07-01T10:40:00-04:00,2021-07-01T11:20:00-04:00,RV,SHORT,1115.100158336645,-60.0
2021-07-01,2021-07-01T12:00:00-04:00,2021-07-01T15:00:00-04:00,RV,SHORT,-490.0,-630.0
2021-07-01,2021-07-01T19:20:00-04:00,2021-07-01T21:40:00-04:00,OD,LONG,-200.0,-245.0
2021-07-02,2021-07-02T10:20:00-04:00,2021-07-02T14:40:00-04:00,B2,LONG,805.9774825079512,-640.0
2021-07-02,2021-07-02T11:55:00-04:00,2021-07-02T14:00:00-04:00,FB,LONG,395.0,-285.0
2021-07-04,2021-07-04T19:20:00-04:00,2021-07-04T23:20:00-04:00,OD,LONG,-315.0,-210.0
2021-07-05,2021-07-05T19:20:00-04:00,2021-07-05T21:00:00-04:00,OD,LONG,-90.0,-10.0
2021-07-06,2021-07-06T09:40:00-04:00,2021-07-06T10:40:00-04:00,RV,LONG,-736.7971376095738,-950.0
2021-07-06,2021-07-06T10:05:00-04:00,2021-07-06T10:35:00-04:00,FB,LONG,-555.0,-730.0
2021-07-06,2021-07-06T10:45:00-04:00,2021-07-06T12:20:00-04:00,B2,LONG,-2060.0,-2355.0
2021-07-06,2021-07-06T12:40:00-04:00,2021-07-06T14:00:00-04:00,RV,SHORT,-1373.283979374246,-1535.0
2021-07-06,2021-07-06T14:20:00-04:00,2021-07-06T16:20:00-04:00,B2,LONG,465.0,-260.0
2021-07-06,2021-07-06T19:20:00-04:00,2021-07-07T02:20:00-04:00,OD,LONG,160.0,-250.0
2021-07-07,2021-07-07T19:20:00-04:00,2021-07-07T21:40:00-04:00,OD,LONG,-435.0,-300.0
2021-07-08,2021-07-08T11:20:00-04:00,2021-07-08T13:40:00-04:00,RV,SHORT,-1998.96894773774,-2460.0
2021-07-08,2021-07-08T19:20:00-04:00,2021-07-08T20:40:00-04:00,OD,LONG,-630.0,-550.0
2021-07-09,2021-07-09T11:05:00-04:00,2021-07-09T14:00:00-04:00,FB,LONG,680.0,-105.0
2021-07-11,2021-07-11T19:20:00-04:00,2021-07-11T21:20:00-04:00,OD,LONG,-375.0,-265.0
2021-07-12,2021-07-12T19:20:00-04:00,2021-07-13T02:00:00-04:00,OD,LONG,-275.0,-65.0
2021-07-13,2021-07-13T09:20:00-04:00,2021-07-13T10:00:00-04:00,RV,SHORT,-1087.5506423906336,-1765.0
2021-07-13,2021-07-13T10:15:00-04:00,2021-07-13T14:00:00-04:00,FB,LONG,-885.0,-1465.0
2021-07-13,2021-07-13T10:40:00-04:00,2021-07-13T13:20:00-04:00,B2,LONG,-1015.0,-1305.0
2021-07-13,2021-07-13T19:20:00-04:00,2021-07-14T01:40:00-04:00,OD,LONG,-325.0,-595.0
2021-07-14,2021-07-14T12:20:00-04:00,2021-07-14T15:00:00-04:00,RV,LONG,110.0,-675.0
2021-07-14,2021-07-14T12:45:00-04:00,2021-07-14T16:20:00-04:00,B2,LONG,-750.0,-1220.0
2021-07-14,2021-07-14T19:20:00-04:00,2021-07-15T06:00:00-04:00,OD,LONG,295.0,-540.0
2021-07-15,2021-07-15T10:00:00-04:00,2021-07-15T10:40:00-04:00,RV,SHORT,1461.8992543971035,-55.0
2021-07-15,2021-07-15T10:30:00-04:00,2021-07-15T12:20:00-04:00,B2,SHORT,1403.594387767662,-770.0
2021-07-15,2021-07-15T19:20:00-04:00,2021-07-16T04:20:00-04:00,OD,LONG,220.0,-785.0
2021-07-16,2021-07-16T12:20:00-04:00,2021-07-16T15:00:00-04:00,RV,SHORT,1230.0,-365.0
2021-07-18,2021-07-18T19:20:00-04:00,2021-07-18T21:40:00-04:00,OD,LONG,-660.0,-860.0
2021-07-19,2021-07-19T11:00:00-04:00,2021-07-19T15:00:00-04:00,RV,SHORT,595.0,-1160.0
2021-07-19,2021-07-19T19:20:00-04:00,2021-07-19T23:20:00-04:00,OD,LONG,220.0,-155.0
2021-07-20,2021-07-20T10:00:00-04:00,2021-07-20T11:00:00-04:00,RV,SHORT,-1344.1744729332277,-1495.0
2021-07-20,2021-07-20T11:15:00-04:00,2021-07-20T14:00:00-04:00,FB,LONG,1155.0,-135.0
2021-07-20,2021-07-20T11:45:00-04:00,2021-07-20T14:40:00-04:00,B2,LONG,1259.232196726953,-165.0
2021-07-20,2021-07-20T14:55:00-04:00,2021-07-20T16:20:00-04:00,B2,LONG,-560.0,-1315.0
2021-07-20,2021-07-20T19:20:00-04:00,2021-07-20T22:00:00-04:00,OD,LONG,-480.0,-495.0
2021-07-21,2021-07-21T09:55:00-04:00,2021-07-21T14:00:00-04:00,FB,LONG,820.0,-230.0
2021-07-21,2021-07-21T12:00:00-04:00,2021-07-21T16:20:00-04:00,B2,LONG,926.2096367312552,-910.0
2021-07-21,2021-07-21T19:20:00-04:00,2021-07-22T04:00:00-04:00,OD,LONG,440.0,-70.0
2021-07-22,2021-07-22T10:00:00-04:00,2021-07-22T14:00:00-04:00,FB,LONG,540.0,-550.0
2021-07-22,2021-07-22T10:40:00-04:00,2021-07-22T12:20:00-04:00,B2,LONG,-930.0,-1080.0
2021-07-22,2021-07-22T12:40:00-04:00,2021-07-22T15:00:00-04:00,RV,LONG,665.0,-390.0
2021-07-22,2021-07-22T19:20:00-04:00,2021-07-22T22:40:00-04:00,OD,LONG,-135.0,-220.0
2021-07-23,2021-07-23T10:00:00-04:00,2021-07-23T11:00:00-04:00,RV,LONG,886.9952333089896,-115.0
2021-07-23,2021-07-23T10:30:00-04:00,2021-07-23T11:20:00-04:00,B2,LONG,772.8733320112224,-75.0
2021-07-23,2021-07-23T10:40:00-04:00,2021-07-23T14:00:00-04:00,FB,LONG,1720.0,-345.0
2021-07-23,2021-07-23T11:20:00-04:00,2021-07-23T13:20:00-04:00,RV,LONG,1033.2244600827107,-35.0
2021-07-23,2021-07-23T12:45:00-04:00,2021-07-23T13:40:00-04:00,B2,LONG,265.0,-110.0
2021-07-25,2021-07-25T19:20:00-04:00,2021-07-25T20:20:00-04:00,OD,LONG,-210.0,-195.0
2021-07-26,2021-07-26T10:00:00-04:00,2021-07-26T15:00:00-04:00,RV,LONG,345.0,-345.0
2021-07-26,2021-07-26T10:35:00-04:00,2021-07-26T14:00:00-04:00,FB,LONG,-160.0,-605.0
2021-07-26,2021-07-26T19:20:00-04:00,2021-07-26T23:20:00-04:00,OD,LONG,-405.0,-515.0
2021-07-27,2021-07-27T11:20:00-04:00,2021-07-27T12:40:00-04:00,B2,SHORT,450.0,-275.0
2021-07-27,2021-07-27T12:00:00-04:00,2021-07-27T13:40:00-04:00,RV,SHORT,1606.313474354865,-85.0
2021-07-27,2021-07-27T14:20:00-04:00,2021-07-27T15:00:00-04:00,RV,SHORT,-1070.0,-1130.0
2021-07-27,2021-07-27T19:20:00-04:00,2021-07-28T00:20:00-04:00,OD,LONG,-155.0,-275.0
2021-07-28,2021-07-28T10:00:00-04:00,2021-07-28T10:20:00-04:00,RV,LONG,1331.970507410988,-105.0
2021-07-28,2021-07-28T19:20:00-04:00,2021-07-28T21:40:00-04:00,OD,LONG,-500.0,-320.0
2021-07-29,2021-07-29T10:30:00-04:00,2021-07-29T14:00:00-04:00,FB,LONG,-25.0,-410.0
2021-07-29,2021-07-29T10:30:00-04:00,2021-07-29T16:20:00-04:00,B2,LONG,-1680.0,-1920.0
2021-07-29,2021-07-29T19:20:00-04:00,2021-07-29T20:20:00-04:00,OD,LONG,-1165.0,-1020.0
2021-07-30,2021-07-30T09:50:00-04:00,2021-07-30T14:00:00-04:00,FB,LONG,735.0,-335.0
2021-07-30,2021-07-30T10:00:00-04:00,2021-07-30T15:00:00-04:00,RV,LONG,75.0,-755.0
2021-08-01,2021-08-01T19:20:00-04:00,2021-08-02T06:20:00-04:00,OD,LONG,475.0,-225.0
2021-08-02,2021-08-02T13:05:00-04:00,2021-08-02T16:20:00-04:00,B2,LONG,-380.0,-1300.0
2021-08-02,2021-08-02T19:20:00-04:00,2021-08-02T21:40:00-04:00,OD,LONG,-175.0,-285.0
2021-08-03,2021-08-03T10:10:00-04:00,2021-08-03T12:00:00-04:00,B2,SHORT,-5660.0,-3015.0
2021-08-03,2021-08-03T11:40:00-04:00,2021-08-03T12:00:00-04:00,RV,SHORT,-1544.8668101995645,-2150.0
2021-08-03,2021-08-03T13:00:00-04:00,2021-08-03T14:00:00-04:00,FB,LONG,-35.0,-195.0
2021-08-03,2021-08-03T19:20:00-04:00,2021-08-04T04:00:00-04:00,OD,LONG,390.0,-225.0
2021-08-04,2021-08-04T10:00:00-04:00,2021-08-04T10:25:00-04:00,FB,LONG,-830.0,-1060.0
2021-08-04,2021-08-04T19:20:00-04:00,2021-08-05T02:00:00-04:00,OD,LONG,-25.0,-0.0
2021-08-05,2021-08-05T10:00:00-04:00,2021-08-05T11:20:00-04:00,RV,LONG,789.0237823354983,-425.0
2021-08-05,2021-08-05T10:20:00-04:00,2021-08-05T14:00:00-04:00,FB,LONG,480.0,-545.0
2021-08-05,2021-08-05T19:20:00-04:00,2021-08-06T02:40:00-04:00,OD,LONG,-265.0,-135.0
2021-08-06,2021-08-06T09:40:00-04:00,2021-08-06T10:00:00-04:00,RV,SHORT,813.7004691407128,-60.0
2021-08-06,2021-08-06T12:00:00-04:00,2021-08-06T15:00:00-04:00,RV,SHORT,480.0,-130.0
2021-08-08,2021-08-08T19:20:00-04:00,2021-08-09T04:20:00-04:00,OD,LONG,1280.0,-535.0
2021-08-09,2021-08-09T19:20:00-04:00,2021-08-09T21:40:00-04:00,OD,LONG,-430.0,-120.0
2021-08-10,2021-08-10T11:40:00-04:00,2021-08-10T15:00:00-04:00,RV,SHORT,-45.0,-750.0
2021-08-10,2021-08-10T19:20:00-04:00,2021-08-11T02:00:00-04:00,OD,LONG,-5.0,-270.0
2021-08-11,2021-08-11T19:20:00-04:00,2021-08-12T01:40:00-04:00,OD,LONG,-45.0,-175.0
2021-08-12,2021-08-12T10:05:00-04:00,2021-08-12T10:40:00-04:00,B2,SHORT,-1485.0,-1695.0
2021-08-12,2021-08-12T10:20:00-04:00,2021-08-12T11:40:00-04:00,RV,SHORT,-1028.407471596729,-1100.0
2021-08-12,2021-08-12T19:20:00-04:00,2021-08-13T05:20:00-04:00,OD,LONG,165.0,-220.0
2021-08-13,2021-08-13T10:10:00-04:00,2021-08-13T10:40:00-04:00,B2,LONG,631.9030508239666,-165.0
2021-08-13,2021-08-13T10:10:00-04:00,2021-08-13T14:00:00-04:00,FB,LONG,180.0,-270.0
2021-08-13,2021-08-13T10:20:00-04:00,2021-08-13T12:40:00-04:00,RV,LONG,-817.4803992497255,-815.0
2021-08-13,2021-08-13T11:30:00-04:00,2021-08-13T16:20:00-04:00,B2,LONG,235.0,-390.0
2021-08-15,2021-08-15T19:20:00-04:00,2021-08-15T22:00:00-04:00,OD,LONG,-370.0,-470.0
2021-08-16,2021-08-16T09:40:00-04:00,2021-08-16T10:00:00-04:00,RV,LONG,-745.2650877118867,-1640.0
2021-08-16,2021-08-16T11:20:00-04:00,2021-08-16T12:20:00-04:00,RV,SHORT,-1328.8081606842024,-1320.0
2021-08-16,2021-08-16T19:20:00-04:00,2021-08-17T01:20:00-04:00,OD,LONG,-410.0,-555.0
2021-08-17,2021-08-17T10:40:00-04:00,2021-08-17T12:00:00-04:00,RV,SHORT,1331.76546383198,-735.0
2021-08-17,2021-08-17T19:20:00-04:00,2021-08-18T03:20:00-04:00,OD,LONG,590.0,-280.0
2021-08-18,2021-08-18T10:10:00-04:00,2021-08-18T11:15:00-04:00,FB,LONG,-775.0,-770.0
2021-08-18,2021-08-18T14:40:00-04:00,2021-08-18T15:00:00-04:00,RV,SHORT,45.0,-105.0
2021-08-18,2021-08-18T19:20:00-04:00,2021-08-18T22:20:00-04:00,OD,LONG,-170.0,-260.0
2021-08-19,2021-08-19T09:20:00-04:00,2021-08-19T10:20:00-04:00,RV,SHORT,-1291.1904617414257,-2020.0
2021-08-19,2021-08-19T11:00:00-04:00,2021-08-19T12:00:00-04:00,RV,LONG,1814.6837071446128,-215.0
2021-08-19,2021-08-19T19:20:00-04:00,2021-08-19T21:40:00-04:00,OD,LONG,-280.0,-345.0
2021-08-20,2021-08-20T09:50:00-04:00,2021-08-20T14:00:00-04:00,FB,LONG,875.0,-160.0
2021-08-20,2021-08-20T12:20:00-04:00,2021-08-20T16:00:00-04:00,B2,LONG,2388.253619225725,-65.0
2021-08-22,2021-08-22T19:20:00-04:00,2021-08-23T02:20:00-04:00,OD,LONG,330.0,-275.0
2021-08-23,2021-08-23T09:40:00-04:00,2021-08-23T10:20:00-04:00,RV,LONG,733.9594226829649,-10.0
2021-08-23,2021-08-23T09:50:00-04:00,2021-08-23T14:00:00-04:00,FB,LONG,2330.0,-140.0
2021-08-23,2021-08-23T11:15:00-04:00,2021-08-23T12:00:00-04:00,B2,LONG,708.8422216086838,-95.0
2021-08-23,2021-08-23T19:20:00-04:00,2021-08-24T05:20:00-04:00,OD,LONG,640.0,-125.0
2021-08-24,2021-08-24T10:05:00-04:00,2021-08-24T14:00:00-04:00,FB,LONG,-70.0,-395.0
2021-08-24,2021-08-24T12:00:00-04:00,2021-08-24T15:00:00-04:00,RV,LONG,30.0,-595.0
2021-08-24,2021-08-24T19:20:00-04:00,2021-08-25T04:20:00-04:00,OD,LONG,445.0,-140.0
2021-08-25,2021-08-25T09:40:00-04:00,2021-08-25T10:40:00-04:00,RV,LONG,-701.9703388631024,-970.0
2021-08-25,2021-08-25T19:20:00-04:00,2021-08-25T20:20:00-04:00,OD,LONG,-345.0,-210.0
2021-08-26,2021-08-26T09:40:00-04:00,2021-08-26T10:40:00-04:00,RV,LONG,-730.6911556841806,-1535.0
2021-08-26,2021-08-26T11:20:00-04:00,2021-08-26T15:00:00-04:00,RV,SHORT,550.0,-595.0
2021-08-26,2021-08-26T19:20:00-04:00,2021-08-27T03:00:00-04:00,OD,LONG,730.0,-370.0
2021-08-27,2021-08-27T10:00:00-04:00,2021-08-27T10:20:00-04:00,RV,SHORT,-778.9479163824944,-2335.0
2021-08-27,2021-08-27T10:20:00-04:00,2021-08-27T14:00:00-04:00,FB,LONG,275.0,-1215.0
2021-08-29,2021-08-29T19:20:00-04:00,2021-08-29T20:20:00-04:00,OD,LONG,-150.0,-15.0
