date,strat,pnl_pts,mae_pts,stop_pts,ratio
2021-01-14,FB,-34.0,39.0,33.25,1.1729323308270676
2021-01-14,OD,-31.25,44.75,31.098622954137287,1.4389704671488217
2021-01-15,RV,78.1400247733909,9.5,68.180072842399,0.13933690012270353
2021-01-17,OD,122.5,3.0,39.89902236806909,0.07518981222960688
2021-01-18,OD,90.25,2.5,15.160527164144776,0.16490191752121885
2021-01-19,FB,56.75,7.5,39.75,0.18867924528301888
2021-01-19,OD,53.0,21.75,26.91023673083253,0.8082426110759492
2021-01-20,FB,135.75,0.5,40.25,0.012422360248447204
2021-01-20,RV,53.712287638922135,21.25,43.6618801433051,0.486694570418273
2021-01-20,OD,37.0,1.25,26.635350793897253,0.04693011215329676
2021-01-21,RV,34.0,55.5,50.472960759774864,1.0995986596496932
2021-01-21,FB,-21.5,70.0,80.75,0.8668730650154799
2021-01-21,OD,-44.75,26.75,25.86133935032247,1.034362514548824
2021-01-22,FB,9.0,24.75,42.5,0.5823529411764706
2021-01-24,OD,143.5,0.0,21.84155776914226,0.0
2021-01-25,FB,-53.25,72.5,52.5,1.380952380952381
2021-01-25,RV,-40.25,53.5,94.3148378161078,0.5672490271818382
2021-01-25,OD,-72.0,36.75,44.11957580593281,0.8329635842749463
2021-01-26,FB,-39.75,39.5,39.0,1.0128205128205128
2021-01-26,OD,-46.0,21.5,37.53713552793125,0.5727661340594816
2021-01-27,RV,125.36712136845927,41.0,115.13460701057966,0.3561049198372869
2021-01-27,B2,121.79160329446134,12.25,144.4440093781969,0.08480794774898484
2021-01-27,OD,22.75,20.5,96.40197624839674,0.2126512422025263
2021-01-28,FB,213.0,34.5,171.0,0.20175438596491227
2021-01-28,OD,-77.75,66.25,62.08008176424126,1.0671699862057955
2021-01-31,OD,221.0,38.0,81.85205459504574,0.4642522437341484
2021-02-01,FB,144.5,74.5,75.75,0.9834983498349835
2021-02-01,B2,-56.0,58.25,108.30645350291476,0.537825753831302
2021-02-01,OD,118.75,11.0,41.93439836240967,0.2623144823716009
2021-02-02,RV,59.645583591936884,22.5,49.13943734587275,0.45788070061998354
2021-02-02,FB,56.0,47.5,77.0,0.6168831168831169
2021-02-02,B2,44.0,17.25,67.03684691931659,0.25732117175441666
2021-02-02,OD,87.25,1.0,39.356315247964886,0.02540888275997103
2021-02-03,RV,-64.34954383287732,96.75,53.6375438591322,1.8037738688052842
2021-02-03,OD,-35.75,28.0,33.75138394769892,0.8295956113500041
2021-02-04,FB,-3.0,6.5,55.25,0.11764705882352941
2021-02-04,OD,65.0,21.0,25.433347050163317,0.8256876280805971
2021-02-05,RV,58.21495886459161,27.25,48.02559590359291,0.567405765348585
2021-02-07,OD,21.0,2.25,28.55859067174255,0.07878540036733236
2021-02-08,RV,-43.386010822639946,60.5,33.28807274700884,1.8174677897336768
2021-02-08,FB,-23.5,27.75,22.75,1.2197802197802199
2021-02-08,RV,-9.0,21.0,47.162178403545326,0.4452720529639777
2021-02-08,OD,-1.75,14.25,21.25755187331991,0.670350004785123
2021-02-09,FB,-33.0,42.25,48.75,0.8666666666666667
2021-02-09,RV,-42.13419984144821,42.25,32.27488830448236,1.3090672724073313
2021-02-09,B2,-5.75,34.5,50.221884579287206,0.6869515210153759
2021-02-09,OD,153.5,2.25,20.861960276634978,0.10785180156439851
2021-02-10,B2,108.64154323318144,38.75,50.54685457462597,0.7666154566114609
2021-02-10,RV,-4.75,10.25,67.90197595314855,0.15095289726284788
2021-02-10,OD,67.75,25.5,33.233040015285056,0.7673086779985112
2021-02-11,B2,32.5,6.5,75.56238738725054,0.08602163357661102
2021-02-11,OD,-33.75,29.75,32.203680319325606,0.9238074563219055
2021-02-12,FB,-27.25,36.75,65.0,0.5653846153846154
2021-02-14,OD,-16.0,7.25,25.285503852602755,0.28672555003303696
2021-02-15,OD,15.25,1.0,10.469036923692155,0.09551977008858674
2021-02-16,RV,44.406441569115486,22.5,34.976824342242594,0.6432831002563618
2021-02-16,RV,14.0,11.75,59.947966573701834,0.1960033120648754
2021-02-16,OD,18.25,23.0,32.687817444410804,0.7036260539301532
2021-02-17,RV,68.14975848287757,17.25,58.23991589329711,0.2961886145509582
2021-02-17,RV,84.87646479113755,5.5,75.11227959824116,0.07322371294571639
2021-02-17,B2,-106.75,124.5,105.13032453367279,1.1842444180805622
2021-02-17,RV,-58.0,90.25,87.07969324975795,1.036406958177369
2021-02-17,OD,-27.25,5.25,32.083682407283845,0.16363458325494804
2021-02-18,B2,67.11898090983779,6.75,83.75658078757225,0.08059068238613629
2021-02-18,B2,12.0,18.25,82.77314976087744,0.2204821255772222
2021-02-18,OD,-92.0,6.5,33.79138026899577,0.19235674743845466
2021-02-21,OD,-36.0,29.25,38.78451307665788,0.7541670032620277
2021-02-22,FB,-48.5,72.25,47.75,1.513089005235602
2021-02-22,RV,2.75,54.0,86.46226690340215,0.6245498982848805
2021-02-22,B2,83.90957261026415,62.0,106.60798837002035,0.581569926868963
2021-02-22,OD,214.5,7.75,43.48641669851212,0.17821656941132066
2021-02-23,RV,-129.59272370618055,146.25,119.42588080947917,1.2246089290587985
2021-02-23,FB,-148.5,149.25,147.75,1.0101522842639594
2021-02-23,OD,-8.0,8.25,71.99305832997038,0.11459438161645041
2021-02-24,OD,-60.0,45.25,52.9926722567704,0.8538916433718591
2021-02-25,RV,93.25,17.25,153.18820035725886,0.11260658431765827
2021-02-25,OD,104.0,19.5,97.60062106140144,0.19979381061245882
2021-02-26,FB,-97.25,113.5,186.5,0.6085790884718498
2021-02-26,B2,-182.25,215.75,210.83532917885037,1.0233104709741532
2021-02-28,OD,98.25,8.5,88.11057759324942,0.09646968879535783
2021-03-01,FB,76.0,5.0,96.75,0.05167958656330749
2021-03-01,OD,-33.5,33.25,36.31443760675533,0.915613794162538
2021-03-02,RV,12.75,36.5,79.60195214857154,0.45853146832222497
2021-03-02,OD,166.0,25.5,46.16376192414155,0.5523813254626603
2021-03-03,RV,102.83208982759425,90.25,92.8729141950778,0.9717580285079844
2021-03-03,B2,73.0,14.75,122.67096725080751,0.1202403496977636
2021-03-03,OD,-35.0,39.5,63.40281897240284,0.62300069050862
2021-03-04,B2,122.8654491728903,58.75,146.27704530670667,0.40163512926321304
2021-03-04,FB,-118.75,164.5,118.0,1.3940677966101696
2021-03-04,OD,20.0,77.25,95.28652491980836,0.8107127431188449
2021-03-05,FB,-14.5,48.0,230.0,0.20869565217391303
2021-03-07,OD,-53.25,32.25,90.6810499449648,0.3556421106678058
2021-03-08,FB,-160.5,172.0,159.75,1.0766823161189358
2021-03-08,OD,43.0,48.25,72.38921550016691,0.6665357493740037
2021-03-09,RV,97.66304493903223,20.75,87.05095276053106,0.2383661446771443
2021-03-09,B2,91.79714034152857,11.0,117.17919492508096,0.09387331946624909
2021-03-09,FB,107.0,11.75,195.75,0.06002554278416347
2021-03-09,OD,-43.5,17.75,44.981671233781654,0.39460516946443697
2021-03-10,OD,220.5,37.0,59.71429932605043,0.6196170836397759
2021-03-11,OD,-47.0,20.0,36.066981214396044,0.5545238144859501
2021-03-14,OD,7.0,0.0,39.930259165377976,0.0
2021-03-15,OD,83.5,19.5,33.08676710248891,0.5893594844004307
2021-03-16,FB,-45.25,64.0,102.25,0.6259168704156479
2021-03-16,B2,18.5,19.25,61.52562476629598,0.3128777655346174
2021-03-16,B2,-91.0,96.5,80.97753239571118,1.19168857268255
2021-03-16,OD,-52.5,66.0,38.46458125261815,1.7158642535724369
2021-03-17,RV,80.51687542451329,38.75,70.37909152685687,0.5505896589360334
2021-03-17,RV,113.75,52.25,101.89459158528388,0.5127848219134156
2021-03-17,OD,12.5,0.5,53.60055049537029,0.009328262403633096
2021-03-18,OD,-13.25,34.25,53.251960568543545,0.6431688079524308
2021-03-19,RV,-58.0,75.5,94.99843579021353,0.7947499279538431
2021-03-21,OD,178.0,32.0,43.32451989014664,0.7386117626032321
2021-03-22,RV,60.24296241672164,35.75,49.345625355174306,0.7244816484274489
2021-03-22,FB,157.75,1.0,54.5,0.01834862385321101
2021-03-22,B2,58.91220393123878,21.0,70.66902943011303,0.2971598756817172
2021-03-22,OD,-10.0,9.75,30.00293067945355,0.32496825407382435
2021-03-23,RV,-81.5,82.25,69.45619924795491,1.184199551524147
2021-03-23,OD,34.0,1.25,42.55614960508585,0.029372958117682094
2021-03-24,RV,-77.53830829525214,77.25,67.53070231576642,1.1439241315570388
2021-03-24,OD,-22.25,18.25,43.36895950489347,0.42080788214300574
2021-03-25,RV,78.48974292020102,54.5,68.42140174178732,0.7965343973173085
2021-03-25,OD,133.0,23.0,51.290448726357056,0.4484265700756249
2021-03-26,FB,11.0,30.0,95.5,0.31413612565445026
2021-03-26,RV,-87.25108363485015,88.0,76.97110238008703,1.1432862110438764
2021-03-28,OD,-80.0,62.75,51.294159037776474,1.2233361688177142
2021-03-29,FB,-36.25,43.0,79.25,0.5425867507886435
2021-03-29,OD,-76.0,35.25,43.28585903831872,0.8143537123473744
2021-03-30,OD,0.5,2.25,36.9645094737883,0.06086919675196786
2021-03-31,RV,49.21720349656607,0.75,39.12062733978481,0.019171471701765544
2021-03-31,FB,81.75,4.5,81.25,0.055384615384615386
2021-03-31,OD,59.5,3.75,29.540897647378685,0.12694265572978472
2021-04-01,RV,11.0,29.75,39.65889989146964,0.7501468795507115
2021-04-01,FB,-10.5,31.25,63.0,0.49603174603174605
2021-04-01,OD,15.75,0.75,22.68361931768239,0.033063506731280674
2021-04-04,OD,6.25,2.75,21.08290291678686,0.13043744549097955
2021-04-05,FB,121.25,19.75,99.25,0.19899244332493704
2021-04-05,RV,52.31936246653095,18.75,41.562271013792284,0.4511303050253891
2021-04-05,OD,-30.0,20.25,25.58923861118929,0.7913482815055456
2021-04-06,RV,54.14867414094442,32.5,44.206711874324924,0.7351824784524602
2021-04-06,FB,-79.0,79.0,78.25,1.0095846645367412
2021-04-06,B2,14.75,2.75,69.37403096421947,0.03964019333716311
2021-04-06,OD,-69.5,17.75,26.78062299871181,0.6627926467899498
2021-04-07,FB,-9.25,44.0,74.5,0.5906040268456376
2021-04-07,OD,82.0,1.75,27.373584501651106,0.06393024632541071
2021-04-08,OD,25.0,4.0,23.575529089008807,0.16966745411727993
2021-04-09,RV,-60.35681362852485,58.25,50.38518187518886,1.1560938718906164
2021-04-11,OD,-16.0,33.75,30.726812149652652,1.0983892450548771
2021-04-12,RV,-53.52024952521606,67.5,43.4205049316367,1.5545650633560157
2021-04-12,FB,-34.5,37.75,33.75,1.1185185185185185
2021-04-12,OD,-17.0,8.25,23.802081982356338,0.34660833477153136
2021-04-13,RV,34.5,47.5,48.702788726463496,0.9753034937440874
2021-04-13,FB,9.0,41.75,125.25,0.3333333333333333
2021-04-13,OD,-1.5,2.75,22.6172635681476,0.12158853752197002
2021-04-14,RV,58.52000148899424,10.75,48.834471799240816,0.22013138678336477
2021-04-14,RV,35.75,14.0,59.827926048767836,0.23400443446072508
2021-04-14,OD,-62.0,31.5,32.168684417425865,0.9792131873113332
2021-04-15,RV,48.29322161110394,36.5,38.60912246278635,0.9453724319992187
2021-04-15,FB,24.0,45.5,73.5,0.6190476190476191
2021-04-15,B2,19.25,45.5,55.187765919712334,0.8244580885226233
2021-04-15,OD,-22.75,24.25,26.107714798891912,0.9288442204458753
2021-04-18,OD,51.5,25.0,24.505783196743216,1.020167353938007
2021-04-19,B2,67.90754047463633,16.0,79.34658507011054,0.20164698941816364
2021-04-19,B2,-39.75,51.0,91.3222293728254,0.5584620562841404
2021-04-19,OD,-12.5,8.25,33.37359592573925,0.24720141091051026
2021-04-20,FB,-74.0,99.75,73.25,1.3617747440273038
2021-04-20,RV,56.5,6.5,73.88174742599173,0.08797842804829611
2021-04-20,B2,42.5,49.5,90.57702826231184,0.546496180650215
2021-04-20,OD,-45.0,16.75,37.58116259899751,0.4457020177562791
2021-04-21,RV,66.62008481694649,42.75,56.685030734704924,0.754167360340279
2021-04-21,FB,60.0,30.25,74.75,0.40468227424749165
2021-04-21,B2,61.65773965106746,4.5,78.64778996104376,0.057217119543078884
2021-04-21,OD,17.25,14.75,27.09421739800386,0.5443966062325422
2021-04-22,FB,-40.25,39.5,39.5,1.0
2021-04-22,B2,16.25,17.25,103.8691049293209,0.1660744069349398
2021-04-22,OD,-23.75,18.5,40.73895378175108,0.45411082717315715
2021-04-23,FB,121.25,9.0,64.75,0.138996138996139
2021-04-25,OD,-15.0,19.25,24.241215728916842,0.7941020869278052
2021-04-26,FB,55.75,34.75,44.25,0.7853107344632768
2021-04-26,B2,40.350325647918,31.0,48.051752171874696,0.6451377649896541
2021-04-26,OD,12.5,1.25,22.202579778799755,0.056299763921738896
2021-04-27,B2,-54.75,57.0,49.246267307210026,1.1574481299145036
2021-04-27,RV,-14.5,38.25,42.29722714249888,0.9043145989484412
2021-04-27,OD,-8.75,15.5,22.5171853540666,0.688363121601284
2021-04-28,OD,76.0,2.0,36.48462337255986,0.054817613973348646
2021-04-29,B2,65.29409015243982,0.5,74.30201756187307,0.006729292371955284
2021-04-29,OD,-40.0,36.75,31.8168768101147,1.1550473737358484
2021-04-30,RV,-56.687829914293616,71.5,46.61262301533115,1.5339192556592074
2021-04-30,RV,70.50736089458587,25.0,60.647132012385306,0.41222064705210665
2021-05-02,OD,-11.0,4.25,23.448754871283185,0.181246297440075
2021-05-03,RV,-60.549756477408664,104.0,50.19755428006326,2.07181408519947
2021-05-03,OD,-38.5,25.75,24.878847750666953,1.0350157795917092
2021-05-04,B2,79.66092666730947,2.0,90.42948386695387,0.022116680472737616
2021-05-04,RV,-44.25,57.25,82.9532015561031,0.6901481669912469
2021-05-04,OD,44.5,7.5,40.30085046800756,0.18610029100884118
2021-05-05,OD,-17.75,8.75,35.567966074105584,0.24600788197361192
2021-05-06,RV,66.98689163576455,1.25,56.16728293503347,0.022254948693990178
2021-05-06,B2,-128.75,131.5,84.03871693890724,1.5647549699693202
2021-05-06,RV,-85.05911112382455,97.25,74.53590401175967,1.3047403300382148
2021-05-06,OD,4.0,11.0,41.1876914488531,0.26707007877972005
2021-05-09,OD,-17.75,13.75,35.434611776697295,0.38803868056041046
2021-05-10,OD,-202.0,16.5,39.84759130551718,0.4140777261413906
2021-05-11,RV,-84.62624552510353,108.25,73.27436427953575,1.4773243147771988
2021-05-11,OD,-35.0,2.25,50.34103857922923,0.04469514462755547
2021-05-12,B2,17.0,60.75,137.28735975675198,0.4425025006500078
2021-05-12,OD,-10.5,23.75,55.57103827123153,0.42738089369647597
2021-05-13,FB,-169.75,191.75,169.0,1.1346153846153846
2021-05-13,B2,108.1878681660146,25.0,130.6178163926958,0.19139808557845414
2021-05-13,OD,84.0,29.5,50.77154159857892,0.5810341595147801
2021-05-14,FB,78.25,4.0,88.0,0.045454545454545456
2021-05-16,OD,-37.5,11.0,34.29229997197745,0.32077171869454196
2021-05-17,OD,166.0,0.0,35.225094094884255,0.0
2021-05-18,RV,-62.85565122409753,68.5,53.075851268159724,1.2906057719905708
2021-05-18,OD,-68.75,60.0,38.03882666785799,1.577335718682899
2021-05-19,RV,-83.63660428113872,96.25,73.29581691570692,1.3131718022965935
2021-05-19,RV,-102.74508160333244,102.75,92.56314626534532,1.1100530194322977
2021-05-19,OD,28.0,9.5,53.12746060534451,0.17881524717641634
2021-05-20,FB,149.25,4.25,98.0,0.04336734693877551
2021-05-20,RV,67.12519551318474,0.0,57.03221915557616,0.0
2021-05-20,B2,61.14778579630183,9.0,73.4748972341509,0.12249081439772097
2021-05-20,OD,17.25,0.0,28.181812324522472,0.0
2021-05-21,RV,-56.329736008565305,66.75,45.99669730488148,1.451191148737456
2021-05-21,RV,-6.25,26.75,61.37447297558069,0.43584895646506217
2021-05-23,OD,14.5,26.5,32.630252713347744,0.8121297813044488
2021-05-24,RV,50.50234654929227,0.5,40.53761297824364,0.012334224027160846
2021-05-24,FB,41.25,2.0,108.5,0.018433179723502304
2021-05-24,OD,68.0,32.0,21.578320727532606,1.4829698939069884
2021-05-25,RV,1.0,19.25,59.40402076301251,0.3240521391101842
2021-05-25,OD,-1.25,4.5,27.661358413114524,0.16268181528881479
2021-05-26,OD,-39.0,16.0,20.92564631032228,0.7646119867804256
2021-05-27,FB,-4.75,46.75,68.75,0.68
2021-05-27,OD,-4.5,5.25,24.105608453988854,0.21779164006670246
2021-05-28,FB,-15.0,24.0,50.75,0.4729064039408867
2021-05-30,OD,-47.0,17.25,20.053186861637204,0.8602124001048508
2021-05-31,OD,-4.0,7.25,12.971743659618397,0.5589071284664348
2021-06-01,FB,-24.25,40.75,23.5,1.7340425531914894
2021-06-01,RV,57.91795045901745,15.0,48.33218016671796,0.31035223216206487
2021-06-01,RV,-47.75,54.25,57.952236980486404,0.9361157191959127
2021-06-01,OD,18.0,1.75,24.88507002272972,0.0703232901656122
2021-06-02,FB,-41.75,47.0,41.0,1.146341463414634
2021-06-02,B2,-59.0,77.25,49.951272459543155,1.5465071497941678
2021-06-02,OD,7.0,2.75,21.56844727147623,0.12750106511546666
2021-06-03,RV,-67.52368939252119,84.0,57.66467172468442,1.456697792385806
2021-06-03,B2,-32.5,33.5,86.97838061027689,0.38515318134173016
2021-06-03,FB,-13.25,33.75,55.75,0.6053811659192825
2021-06-03,OD,-42.25,18.0,30.196316039630204,0.5960992054917053
2021-06-04,FB,131.5,0.0,115.75,0.0
2021-06-06,OD,-49.0,34.0,20.866268696948108,1.629424047672348
2021-06-07,OD,11.5,3.75,21.40090677121821,0.17522622008910968
2021-06-08,OD,-7.0,17.5,22.74865553020806,0.769276231589232
2021-06-09,OD,-2.5,7.25,19.417758768812348,0.373369557543609
2021-06-10,OD,0.75,3.75,25.54749711556019,0.1467854163183755
2021-06-13,OD,-7.25,9.25,16.278650257894515,0.5682289289011605
2021-06-14,RV,-41.59990491369899,40.5,31.54149373084258,1.2840228920546468
2021-06-14,FB,17.25,8.0,37.75,0.2119205298013245
2021-06-14,OD,40.5,5.75,18.875355005096004,0.3046300320416545
2021-06-15,OD,-3.25,8.25,21.502544318904704,0.38367552591191395
2021-06-16,FB,-28.25,29.25,27.5,1.0636363636363637
2021-06-16,RV,-35.3759094709294,37.0,25.45570898563905,1.4535049886402187
2021-06-16,RV,-75.6557632884178,122.25,65.70976160536905,1.8604541701763095
2021-06-17,B2,119.52913450636694,24.75,73.31247930087633,0.33759600324557776
2021-06-17,RV,34.0,65.0,66.89207755856367,0.9717144746041537
2021-06-17,B2,10.0,100.0,87.68980298084989,1.1403834493942069
2021-06-17,OD,1.0,22.0,34.413183631566454,0.6392898790049719
2021-06-18,B2,-35.0,58.0,91.01211769084827,0.6372777765375763
2021-06-20,OD,-24.5,21.5,37.30573718761429,0.5763188619453985
2021-06-21,RV,-75.17658516055235,75.75,65.27338105205189,1.160503696592545
2021-06-21,OD,-33.0,17.25,26.26111191232648,0.6568647990835136
2021-06-22,FB,46.25,7.5,57.25,0.13100436681222707
2021-06-22,OD,19.25,8.0,22.425946145127288,0.3567296535998434
2021-06-23,RV,-42.45639839413525,56.75,32.737471856047435,1.733487553637006
2021-06-23,FB,-45.0,53.25,44.25,1.2033898305084745
2021-06-23,OD,65.75,2.25,19.6699569582234,0.11438764226981925
2021-06-24,RV,35.83744076523726,14.25,26.192270010126084,0.5440536461517412
2021-06-24,FB,-58.25,61.0,57.5,1.0608695652173914
2021-06-24,B2,9.0,8.25,38.84143784147302,0.21240202367562838
2021-06-24,B2,-47.25,55.75,47.100451145103875,1.1836404672271437
2021-06-24,OD,-5.0,26.5,21.740941876057846,1.2188984337050757
2021-06-25,RV,-7.0,11.75,39.95006425084158,0.2941171740356457
2021-06-27,OD,-51.0,21.0,21.089637564905672,0.9957496868009323
2021-06-28,FB,9.25,26.25,72.5,0.3620689655172414
2021-06-28,B2,33.37143905979974,23.25,38.855942779857756,0.5983640683157583
2021-06-28,OD,-20.25,24.0,18.358021079517286,1.3073304522336384
2021-06-29,FB,34.25,39.5,40.25,0.9813664596273292
2021-06-29,B2,4.0,8.0,44.54248534343946,0.17960380832629713
2021-06-29,RV,46.85835645657062,22.25,37.26727482655503,0.5970385573818674
2021-06-29,OD,-3.5,0.5,17.862964129466572,0.027990875219594986
2021-06-30,OD,-0.25,5.75,18.681317618221136,0.30779413516269544
2021-07-01,RV,55.755007916832255,3.0,46.11441140369785,0.06505558476583817
2021-07-01,RV,-24.5,31.5,51.44471585019301,0.6123077847631229
2021-07-01,OD,-20.0,12.25,21.3639704377889,0.5733952888425656
2021-07-02,B2,40.29887412539756,32.0,48.219624230546714,0.6636302233920827
2021-07-02,FB,19.75,14.25,88.75,0.16056338028169015
2021-07-04,OD,-15.75,10.5,17.76819264336274,0.5909436154116804
2021-07-05,OD,-9.0,0.5,8.769028705506848,0.05701885770838061
2021-07-06,RV,-36.83985688047869,47.5,27.356539064042227,1.7363307503482628
2021-07-06,FB,-27.75,36.5,27.0,1.3518518518518519
2021-07-06,B2,-103.0,117.75,48.98884672180246,2.403608328823863
2021-07-06,RV,-68.6641989687123,76.75,59.20744306224624,1.2962897235624724
2021-07-06,B2,23.25,13.0,69.22496057472006,0.18779353418292027
2021-07-06,OD,8.0,12.5,23.16715790491643,0.5395569042738431
2021-07-07,OD,-21.75,15.0,25.900700579806344,0.579134913890895
2021-07-08,RV,-99.94844738688701,123.0,90.0390209344175,1.3660743833453117
2021-07-08,OD,-63.0,27.5,38.379084495728215,0.7165361123468406
2021-07-09,FB,34.0,5.25,78.75,0.06666666666666667
2021-07-11,OD,-18.75,13.25,18.869729888956986,0.7021828122592372
2021-07-12,OD,-27.5,3.25,16.294380071716766,0.19945527143074562
2021-07-13,RV,-54.37753211953168,88.25,44.64264874892129,1.9768092277932412
2021-07-13,FB,-44.25,73.25,130.0,0.5634615384615385
2021-07-13,B2,-50.75,65.25,71.56174155683638,0.9118000565731982
2021-07-13,OD,-16.25,29.75,31.388300897537285,0.9478053653529929
2021-07-14,RV,5.5,33.75,68.11197258620538,0.4955075990096246
2021-07-14,B2,-37.5,61.0,82.2728253232741,0.7414355804643037
2021-07-14,OD,29.5,27.0,28.02242698635174,0.963513974473028
2021-07-15,RV,73.09496271985518,2.75,63.23838343414108,0.0434862476025175
2021-07-15,B2,140.3594387767662,38.5,83.22312362891375,0.46261181173238436
2021-07-15,OD,11.0,39.25,35.148566200117926,1.1166885094695076
2021-07-16,RV,61.5,18.25,60.59866902293607,0.3011617300223629
2021-07-18,OD,-33.0,43.0,28.766032625924872,1.4948185785358186
2021-07-19,RV,29.75,58.0,78.97727933809871,0.7343884277363395
2021-07-19,OD,22.0,7.75,43.07562700132931,0.17991612750664862
2021-07-20,RV,-67.20872364666138,74.75,57.23554838083754,1.3060065311617821
2021-07-20,FB,57.75,6.75,74.0,0.09121621621621621
2021-07-20,B2,62.96160983634765,8.25,79.5798287752274,0.10366948668992566
2021-07-20,B2,-28.0,65.75,72.51351229097394,0.9067275590812084
2021-07-20,OD,-24.0,24.75,30.54999108764166,0.8101475358535236
2021-07-21,FB,41.0,11.5,49.0,0.23469387755102042
2021-07-21,B2,92.62096367312552,45.5,58.74931388008923,0.7744771299434773
2021-07-21,OD,44.0,3.5,22.034843835889134,0.15883933764483477
2021-07-22,FB,27.0,27.5,46.0,0.5978260869565217
2021-07-22,B2,-46.5,54.0,46.260671186829796,1.167298238754771
2021-07-22,RV,33.25,19.5,47.08112116397407,0.41417875186288416
2021-07-22,OD,-6.75,11.0,21.916556920082986,0.5019036539412026
2021-07-23,RV,44.34976166544948,5.75,34.6255869233937,0.16606216705355517
2021-07-23,B2,38.64366660056112,3.75,45.94934196465339,0.08161161487110509
2021-07-23,FB,86.0,17.25,40.75,0.4233128834355828
2021-07-23,RV,51.661223004135536,1.75,42.061065392519964,0.04160617387288568
2021-07-23,B2,13.25,5.5,53.570292608410654,0.10266884372284515
2021-07-25,OD,-21.0,9.75,20.322269042441295,0.4797692609835039
2021-07-26,RV,17.25,17.25,39.21748177713884,0.43985486110573246
2021-07-26,FB,-8.0,30.25,56.0,0.5401785714285714
2021-07-26,OD,-20.25,25.75,19.870304334278604,1.2959036543581384
2021-07-27,B2,22.5,13.75,82.8898043838796,0.16588288634777015
2021-07-27,RV,80.31567371774325,4.25,70.67959975867615,0.06013050462242182
2021-07-27,RV,-53.5,56.5,78.280436470554,0.7217639878803316
2021-07-27,OD,-15.5,13.75,48.86440224226608,0.2813909383732665
2021-07-28,RV,66.5985253705494,5.25,57.00975050517033,0.09208951018868021
2021-07-28,OD,-25.0,16.0,35.60774989990429,0.44934038362370676
2021-07-29,FB,-1.25,20.5,81.5,0.25153374233128833
2021-07-29,B2,-84.0,96.0,56.1636348829215,1.7092910777609256
2021-07-29,OD,-116.5,51.0,34.916278757737714,1.4606367520965564
2021-07-30,FB,36.75,16.75,71.0,0.23591549295774647
2021-07-30,RV,3.75,37.75,52.962445980391855,0.7127691952515954
2021-08-01,OD,23.75,11.25,25.538951820154463,0.44050359150299534
2021-08-02,B2,-38.0,65.0,70.30623373473726,0.9245268384769766
2021-08-02,OD,-8.75,14.25,23.863420322828,0.5971482632088704
2021-08-03,B2,-283.0,150.75,52.43054452643342,2.8752323929040595
2021-08-03,RV,-77.24334050997822,107.5,67.63737548916083,1.5893579433345595
2021-08-03,FB,-1.75,9.75,55.5,0.17567567567567569
2021-08-03,OD,39.0,11.25,28.362723554993316,0.39664738043182085
2021-08-04,FB,-41.5,53.0,40.75,1.3006134969325154
2021-08-04,OD,-1.25,0.0,22.518577590390215,0.0
2021-08-05,RV,39.45118911677491,21.25,29.67011089254848,0.7162089847576824
2021-08-05,FB,24.0,27.25,38.25,0.7124183006535948
2021-08-05,OD,-26.5,6.75,15.436961528233253,0.4372622156021226
2021-08-06,RV,40.68502345703564,3.0,30.951371027157176,0.09692623946667038
2021-08-06,RV,24.0,6.5,45.97099745466083,0.14139349502717802
2021-08-08,OD,64.0,26.75,22.79382357650791,1.1735635274272043
2021-08-09,OD,-21.5,6.0,16.42970284501617,0.3651922409430586
2021-08-10,RV,-2.25,37.5,49.89999399028814,0.7515030965193802
2021-08-10,OD,-0.5,13.5,20.173563006489395,0.6691926456252346
2021-08-11,OD,-2.25,8.75,22.446701669737042,0.3898122819441608
2021-08-12,B2,-74.25,84.75,43.278027693421265,1.9582685375674578
2021-08-12,RV,-51.42037357983645,55.0,41.79224914368437,1.3160335020713183
2021-08-12,OD,16.5,11.0,16.372366604103366,0.6718637730261364
2021-08-13,B2,31.59515254119833,8.25,31.556894273624657,0.26143257091352534
2021-08-13,FB,9.0,13.5,36.5,0.3698630136986301
2021-08-13,RV,-40.87401996248627,40.75,31.33512146040689,1.300457700522692
2021-08-13,B2,11.75,19.5,43.28911345140029,0.4504596755461904
2021-08-15,OD,-18.5,23.5,15.595388529917322,1.5068556935865312
2021-08-16,RV,-37.26325438559434,82.0,27.46451757508728,2.9856705028884676
2021-08-16,RV,-66.44040803421012,66.0,56.73909145744125,1.1632191898861326
2021-08-16,OD,-41.0,27.75,24.85527851770402,1.116463047486437
2021-08-17,RV,66.588273191599,36.75,56.79786310116196,0.6470313845178478
2021-08-17,OD,29.5,14.0,33.65940452096456,0.41593130357609814
2021-08-18,FB,-38.75,38.5,38.0,1.013157894736842
2021-08-18,RV,2.25,5.25,61.740510216949865,0.08503331089348039
2021-08-18,OD,-8.5,13.0,37.234849958782846,0.3491352862812758
2021-08-19,RV,-64.55952308707128,101.0,54.758001884742804,1.8444792819977163
2021-08-19,RV,90.73418535723064,10.75,80.96206899244328,0.13277822730794303
2021-08-19,OD,-28.0,17.25,38.162825184362454,0.45201056045159715
2021-08-20,FB,43.75,8.0,87.25,0.09169054441260745
2021-08-20,B2,119.41268096128624,3.25,73.37163234399279,0.044295048320075844
2021-08-22,OD,16.5,13.75,22.33772127962641,0.6155507013394861
