variant,delta,lowz,sl,tp,n_is,n_oos,pf_is,pf_oos,wr_is,wr_oos,pnl_is,pnl_oos,mdd_is,mdd_oos,t_long_cong,t_short_cong,t_long_ctr,t_short_ctr,blocked_long,blocked_short
delta_only,50,0.9,2.0,3.0,1014,313,1.0698633864827298,1.0884902530301808,50.0,47.6038338658147,43417.27560893236,21353.987558395092,-30455.704850809343,-32780.85039211386,1320,7,0,0,6,1951
delta_only,50,0.9,2.25,1.0,1271,387,1.081490354141897,0.9998391064253945,67.42722265932336,63.049095607235145,44005.43545330955,-34.152647806477034,-32972.71824483523,-32033.18291456213,1651,7,0,0,7,1949
delta_only,50,0.9,2.25,1.25,1207,368,1.0509654513055176,1.0460779456269746,63.2145816072908,60.32608695652174,29621.379921584412,10078.191518647945,-46337.84974609909,-32701.34249252107,1568,7,0,0,7,1945
delta_only,50,0.9,2.25,1.5,1150,352,1.0507880005250423,1.0721301250676112,60.17391304347826,59.09090909090909,30423.87529890526,16039.092145745453,-48371.07692116573,-29945.401761709218,1495,7,0,0,7,1942
delta_only,50,0.9,2.25,1.75,1116,341,1.0863943822066022,1.1223166710896293,58.78136200716846,58.064516129032256,52531.37178399138,27325.38165639584,-47838.03372158014,-30687.06669117688,1450,7,0,0,6,1941
delta_only,50,0.9,2.25,2.0,1084,337,1.0890359143748285,1.1888186626642543,56.64206642066421,56.97329376854599,54513.49000573442,42212.99321463579,-42026.89311363687,-26253.303820814763,1414,7,0,0,6,1940
delta_only,50,0.9,2.25,2.25,1051,326,1.0885246006473073,1.1730479862194747,55.185537583254046,55.52147239263804,54641.8699384934,38905.213972027195,-38841.59311363437,-29597.138954235197,1370,7,0,0,6,1939
delta_only,50,0.9,2.25,2.5,1025,321,1.1073562315719159,1.1161915533869087,54.146341463414636,52.9595015576324,65841.03511064219,27317.317015720037,-33537.41550083472,-34324.81332905343,1339,7,0,0,6,1939
delta_only,50,0.9,2.25,2.75,1000,317,1.1044376769638449,1.0778616057170947,52.8,51.10410094637224,64181.088009840096,18911.386959484516,-33370.54907567159,-36440.03932287145,1310,7,0,0,6,1937
delta_only,50,0.9,2.25,3.0,986,307,1.098210357022937,1.0858213780995236,52.02839756592292,49.8371335504886,60402.741733310395,21014.73974452587,-32556.888223012902,-39873.755748266994,1286,7,0,0,6,1936
delta_only,50,0.9,2.5,1.0,1252,386,1.0902642855716584,0.9473330035735538,68.9297124600639,63.98963730569948,48600.67675381015,-11865.172004716733,-38930.52160532858,-36305.441183684234,1631,7,0,0,7,1940
delta_only,50,0.9,2.5,1.25,1188,367,1.0357085370378611,1.0067288046103593,64.3097643097643,61.58038147138964,21042.790249715326,1545.0777017477958,-57290.307413027076,-35636.378399624664,1548,7,0,0,7,1936
delta_only,50,0.9,2.5,1.5,1130,350,1.0426975739037514,1.0338760261071764,61.415929203539825,60.285714285714285,25775.2045249609,7920.565619012705,-56465.94306729345,-32793.32774525152,1473,7,0,0,7,1933
delta_only,50,0.9,2.5,1.75,1098,339,1.0654020335632453,1.0889029298495676,59.83606557377049,59.58702064896755,40528.89231663721,20746.50178177617,-54814.99284241774,-33893.92638701436,1430,7,0,0,6,1930
delta_only,50,0.9,2.5,2.0,1067,335,1.0668206836428762,1.1576155273715305,57.7319587628866,58.507462686567166,41852.91176719344,36709.646640246865,-50140.108171758766,-28658.270262565857,1395,7,0,0,6,1929
delta_only,50,0.9,2.5,2.25,1034,325,1.0643942541788862,1.1460560168561105,56.2862669245648,56.92307692307692,40640.845928800336,34294.31850798064,-47576.326727599735,-32178.08998635992,1352,7,0,0,6,1928
delta_only,50,0.9,2.5,2.5,1007,320,1.0852347629899062,1.0753455405292234,55.41211519364449,54.0625,53325.21966817076,18671.627438831492,-40401.72393293655,-36729.5052930784,1320,7,0,0,6,1928
delta_only,50,0.9,2.5,2.75,982,315,1.0782041883122238,1.0372776030105382,54.175152749490834,52.38095238095238,49163.80392487972,9550.448323173187,-41870.43289052879,-38928.93173952965,1290,7,0,0,6,1926
delta_only,50,0.9,2.5,3.0,969,303,1.0694614021724769,1.0528048495856241,53.35397316821465,51.15511551155115,43813.80322132845,13548.609351756313,-41056.772037870105,-42241.85040484714,1265,7,0,0,6,1925
delta_only,50,0.9,2.75,1.0,1232,381,1.0986948995989325,0.9198708044398584,70.0487012987013,64.56692913385827,52475.03396510114,-18550.89027193375,-44649.51387345773,-37622.24665224443,1606,7,0,0,7,1931
delta_only,50,0.9,2.75,1.25,1166,362,1.0258155398938753,0.9924306570760106,65.09433962264151,62.430939226519335,15249.85081682331,-1765.432003636015,-64570.35916040699,-35934.950225731154,1521,7,0,0,7,1927
delta_only,50,0.9,2.75,1.5,1106,345,1.048359335955942,1.0096912445412294,62.47739602169982,60.869565217391305,28955.563403799133,2319.4977572586504,-63826.83755233102,-33084.399539697115,1444,7,0,0,7,1923
delta_only,50,0.9,2.75,1.75,1076,334,1.071589366737782,1.0792478952026359,60.96654275092937,60.17964071856287,44089.55821579886,18739.754958810663,-59878.88556964874,-29461.9328147138,1403,7,0,0,6,1917
delta_only,50,0.9,2.75,2.0,1044,330,1.0605940129678961,1.1458475932284042,58.62068965517241,59.09090909090909,38033.79987184835,34422.22924950649,-54470.76788222312,-27290.46497510295,1367,7,0,0,6,1915
delta_only,50,0.9,2.75,2.25,1012,320,1.05706424613442,1.1336788322217204,57.11462450592885,57.5,36189.19382598466,31860.733288274132,-51931.39776526692,-27290.46497510295,1325,7,0,0,6,1914
delta_only,50,0.9,2.75,2.5,986,315,1.0802051376085682,1.0801560654092166,56.3894523326572,54.92063492063492,50341.97140509281,20054.30931105475,-42252.80529388474,-27290.46497510295,1294,7,0,0,6,1914
delta_only,50,0.9,2.75,2.75,960,310,1.0830940914764406,1.0513036495934007,55.208333333333336,53.54838709677419,51923.774840667174,13207.475535214835,-42770.76982048064,-27480.715761543688,1263,7,0,0,6,1910
delta_only,50,0.9,2.75,3.0,946,298,1.0776289790022304,1.0665377188940537,54.54545454545455,52.348993288590606,48627.664024203405,17142.464607047586,-41957.10896782195,-30580.459021401184,1237,7,0,0,6,1908
delta_only,50,0.9,3.0,1.0,1219,377,1.0936016190945004,0.9348049504753715,70.95980311730926,64.9867374005305,49896.59329681221,-14743.22926312001,-48941.23448603106,-32522.552389815173,1589,7,0,0,7,1918
delta_only,50,0.9,3.0,1.25,1150,359,1.0211816613160591,1.0010570546475284,66.08695652173913,62.95264623955432,12542.765853047276,243.60641522122023,-66049.96650924292,-32373.028640138582,1502,7,0,0,7,1914
delta_only,50,0.9,3.0,1.5,1088,342,1.0425142811001475,1.0223439228350548,63.5110294117647,61.40350877192982,25501.08851211735,5262.293820882405,-65796.26293001839,-29476.199285254406,1423,7,0,0,7,1909
delta_only,50,0.9,3.0,1.75,1055,331,1.07541716211708,1.097003227965858,62.08530805687204,60.725075528700906,46075.589284112866,22557.16860216453,-62453.85433867985,-25792.604980645337,1379,7,0,0,6,1903
delta_only,50,0.9,3.0,2.0,1020,327,1.0713713129957185,1.1662936204456504,59.80392156862745,59.63302752293578,44212.8697912144,38594.31999517277,-56392.92234567536,-23502.505630330706,1340,7,0,0,6,1900
delta_only,50,0.9,3.0,2.25,988,317,1.0748659811892265,1.1501704039427234,58.40080971659919,58.04416403785489,46639.023733804934,35356.06974805378,-54111.54080521061,-22733.299668775726,1298,7,0,0,6,1898
delta_only,50,0.9,3.0,2.5,964,311,1.0943902026134855,1.0964767223095429,57.572614107883815,55.62700964630225,58408.079811673815,23796.62227658795,-43560.83532326131,-21662.53474432473,1268,7,0,0,6,1898
delta_only,50,0.9,3.0,2.75,937,307,1.0974792851851904,1.0650821980786278,56.45677694770544,54.071661237785015,59952.55600899323,16567.68840724908,-41539.55688187576,-21470.940478142365,1237,7,0,0,6,1894
delta_only,50,0.9,3.0,3.0,924,295,1.0877383067589155,1.0763042390509028,55.73593073593074,52.88135593220339,54270.825634730936,19534.78154099328,-40255.18600132611,-23518.9863365121,1212,7,0,0,6,1892
delta_only,50,1.2,1.0,1.0,1518,457,0.9449687098165215,0.9048574294057966,49.86824769433465,45.076586433260395,-30548.967685337193,-19804.520434606675,-49132.981889029725,-25332.853308104968,1968,7,0,0,9,2192
delta_only,50,1.2,1.0,1.25,1456,441,0.9450485626865136,0.9971517479735673,45.74175824175824,42.857142857142854,-31701.176096319832,-595.9399529480288,-50079.606421916615,-14422.613308113068,1890,7,0,0,9,2191
delta_only,50,1.2,1.0,1.5,1416,419,0.9188321100073923,1.0350033401544003,42.23163841807909,41.766109785202865,-48617.99792789254,7233.284528651493,-59000.72971743946,-17932.31951663176,1828,7,0,0,9,2191
delta_only,50,1.2,1.0,1.75,1384,411,0.9374104576813881,1.0734201165104382,40.46242774566474,40.632603406326034,-37708.67804997728,15246.518588504841,-51499.34615029066,-17928.378284286227,1788,7,0,0,9,2191
delta_only,50,1.2,1.0,2.0,1359,408,0.961886887830089,1.0872163358911795,39.0728476821192,38.72549019607843,-22952.23598313456,18457.670008447385,-40247.02017187814,-19462.64110150245,1760,7,0,0,9,2190
delta_only,50,1.2,1.0,2.25,1328,399,0.9821721314740045,1.0805643277451513,37.95180722891566,37.092731829573935,-10680.744615527765,17232.630216127363,-33909.453730472706,-17356.575016222778,1720,7,0,0,8,2190
delta_only,50,1.2,1.0,2.5,1301,394,1.0032475355947388,1.0452317386113483,36.89469638739431,35.27918781725889,1935.0571114596823,9791.035692521618,-33462.35257505061,-16990.3407111689,1688,7,0,0,8,2190
delta_only,50,1.2,1.0,2.75,1279,389,1.0266770809777206,0.9941093323769942,36.20015637216576,32.904884318766065,15727.92172978021,-1303.8229767869052,-25809.929147725634,-25729.130058337905,1661,7,0,0,8,2190
delta_only,50,1.2,1.0,3.0,1263,380,1.017247440176277,1.0364524691934704,35.471100554235946,32.10526315789474,10133.688552306667,7992.392424306454,-24845.61416173161,-20678.01483523668,1636,7,0,0,8,2190
delta_only,50,1.2,1.25,1.0,1471,443,0.9546411436910883,0.9630748040369013,55.200543847722635,52.144469525959366,-26514.635793696398,-7842.845680317769,-45795.73422633632,-21520.938382892127,1907,7,0,0,9,2187
delta_only,50,1.2,1.25,1.25,1409,429,0.9437007002087304,1.0322340854677265,50.81618168914123,49.184149184149184,-34618.16708997347,7056.875886381604,-59013.165293707025,-17062.687849265858,1831,7,0,0,9,2186
delta_only,50,1.2,1.25,1.5,1363,407,0.9144513296400427,1.097172956558593,46.95524578136464,48.402948402948404,-54822.580200454795,20928.814875011958,-68673.94735787057,-19156.42311209449,1763,7,0,0,9,2186
delta_only,50,1.2,1.25,1.75,1329,399,0.9378049789080188,1.1388135119936902,45.29721595184349,47.36842105263158,-40107.03358113802,30135.777211053428,-63388.49260777624,-17232.881140323298,1721,7,0,0,9,2186
delta_only,50,1.2,1.25,2.0,1300,393,0.9625953261948894,1.1681554101584466,43.84615384615385,45.5470737913486,-24011.65677659239,36784.81914893149,-47445.23279025059,-20352.95541372063,1686,7,0,0,9,2185
delta_only,50,1.2,1.25,2.25,1266,382,0.9858392765669963,1.15403947701753,42.733017377567144,43.717277486910994,-9035.062199990898,33949.591278674634,-43996.54573262054,-18445.37539449928,1641,7,0,0,8,2185
delta_only,50,1.2,1.25,2.5,1237,376,1.0096719742774176,1.1178744776844964,41.71382376717866,41.48936170212766,6122.179502388135,26303.268497206154,-37723.86457317789,-17193.321130472177,1606,7,0,0,8,2185
delta_only,50,1.2,1.25,2.75,1210,369,1.0306397978662591,1.0683475081859566,40.90909090909091,39.56639566395664,19150.54305225869,15641.758600953763,-33940.79398213711,-19969.975980187955,1572,7,0,0,8,2185
delta_only,50,1.2,1.25,3.0,1194,360,1.0106017998921626,1.1123520554386552,39.949748743718594,38.611111111111114,6637.518097565044,25492.28456285993,-31129.585478669287,-20174.707819131,1547,7,0,0,8,2185
delta_only,50,1.2,1.5,1.0,1428,434,0.9888786371633955,0.9446717104814532,59.38375350140056,55.52995391705069,-6547.695055602489,-12401.011103841956,-37195.15134951904,-25698.171556149682,1855,7,0,0,9,2178
delta_only,50,1.2,1.5,1.25,1358,417,0.9859235147814034,1.021407857296784,55.3019145802651,52.99760191846523,-8665.522780464089,4899.756003388102,-49949.3981432134,-19092.204643701116,1768,7,0,0,9,2177
delta_only,50,1.2,1.5,1.5,1305,393,0.9683476228036492,1.1037559774404213,51.64750957854406,52.67175572519084,-20260.828369118462,23003.039090412494,-51394.966001503344,-20837.464194235145,1691,7,0,0,9,2176
delta_only,50,1.2,1.5,1.75,1264,384,0.9981296606150283,1.1250124029047883,50.0,51.5625,-1206.22234098224,28298.841022346096,-48376.86268357844,-20136.419449707537,1641,7,0,0,8,2176
delta_only,50,1.2,1.5,2.0,1229,378,1.0271784472224221,1.155939557245982,48.413344182262,49.47089947089947,17382.677263330443,35518.11135401462,-32400.36589026524,-20614.516753765784,1600,7,0,0,8,2175
delta_only,50,1.2,1.5,2.25,1198,369,1.041096747370077,1.156550272548914,47.07846410684474,47.696476964769644,26297.50204607648,35884.36215787711,-29629.02399181534,-19627.78688948165,1560,7,0,0,8,2175
delta_only,50,1.2,1.5,2.5,1171,364,1.0659913625496646,1.1106455768162558,46.11443210930828,45.05494505494506,41800.533008086204,26009.061191544024,-29453.005915438807,-20985.045543052038,1528,7,0,0,8,2175
delta_only,50,1.2,1.5,2.75,1141,358,1.0634433020845737,1.0877541719482533,44.96056091148116,43.29608938547486,39863.10014020681,21049.368086950853,-27767.57980614897,-24811.62887002385,1492,7,0,0,8,2174
delta_only,50,1.2,1.5,3.0,1124,348,1.0438209440339103,1.091344050238144,44.03914590747331,41.95402298850575,27497.521415215124,22068.92926566492,-31207.188534154957,-21392.56448201202,1465,7,0,0,8,2174
delta_only,50,1.2,1.75,1.0,1393,424,1.0201210063658783,0.9738168750250912,62.59870782483848,58.72641509433962,11787.06225126156,-5853.170413649641,-33026.45578801574,-24469.103264190417,1810,7,0,0,9,2163
delta_only,50,1.2,1.75,1.25,1325,408,1.0150191752955948,1.0254951289981002,58.716981132075475,55.63725490196079,9260.210161559262,5953.439011256851,-45878.56798982197,-21715.00769962331,1726,7,0,0,9,2161
delta_only,50,1.2,1.75,1.5,1271,386,1.011992849231459,1.0585290007525796,55.468135326514556,54.40414507772021,7637.598136088491,13598.923670400036,-43394.45067252971,-23244.296547420236,1650,7,0,0,9,2159
delta_only,50,1.2,1.75,1.75,1229,376,1.0346765323597267,1.079629251474171,53.53946297803092,53.45744680851064,22447.01462822406,18940.750627680027,-42488.630976273926,-20230.09955401263,1598,7,0,0,8,2158
delta_only,50,1.2,1.75,2.0,1193,371,1.0505907400438526,1.1122940763790166,51.71835708298407,51.482479784366575,32776.6853629057,26906.415189293475,-37353.26028923002,-19777.1693407181,1557,7,0,0,8,2157
delta_only,50,1.2,1.75,2.25,1160,361,1.0501730637880213,1.1265556314937286,50.08620689655172,49.86149584487535,32777.44198097433,30199.684108755755,-32160.868055254432,-19324.239127423643,1514,7,0,0,7,2157
delta_only,50,1.2,1.75,2.5,1132,355,1.0799262523862485,1.1004651310272393,49.293286219081274,47.605633802816904,51553.2261126762,24432.604687554995,-32417.489900167828,-19283.02316597459,1480,7,0,0,7,2157
delta_only,50,1.2,1.75,2.75,1101,349,1.073419377513094,1.0765714706939646,48.047229791099,45.845272206303726,47054.163987744505,19054.698621391944,-31777.426290089243,-21347.84818410437,1443,7,0,0,7,2156
delta_only,50,1.2,1.75,3.0,1083,340,1.071182806919323,1.0892509995924047,47.46075715604802,44.411764705882355,45115.15118803614,22424.909189097016,-32939.77060791531,-20565.961231251058,1416,7,0,0,7,2155
delta_only,50,1.2,2.0,1.0,1368,417,1.0119311902745882,1.025448465441174,64.69298245614036,61.63069544364508,7105.651992691128,5580.182706136984,-41681.36134994482,-26092.57760275861,1778,7,0,0,8,2149
delta_only,50,1.2,2.0,1.25,1294,397,1.006573646793709,1.1087711195095449,60.89644513137558,59.193954659949625,4117.662235718599,24313.835362874088,-54429.90441921429,-22135.887854134417,1684,7,0,0,8,2146
delta_only,50,1.2,2.0,1.5,1238,378,1.0022016332525532,1.1429878681486658,57.67366720516963,58.2010582010582,1426.1657810703764,32136.17146062861,-49328.33260806452,-21284.883618256645,1609,7,0,0,8,2142
delta_only,50,1.2,2.0,1.75,1196,367,1.0338998767854215,1.190254895690542,56.103678929765884,57.22070844686648,22194.287864360413,43076.58235763767,-44758.95382300976,-21284.883618256645,1556,7,0,0,7,2141
delta_only,50,1.2,2.0,2.0,1157,362,1.0433376029763173,1.230470555848472,53.93258426966292,55.248618784530386,28455.061047178642,52584.186431484704,-40350.967485974725,-21284.883618256645,1512,7,0,0,7,2140
delta_only,50,1.2,2.0,2.25,1125,350,1.0448811950246228,1.2281271514004712,52.355555555555554,53.714285714285715,29731.9403706543,52419.01487384013,-37059.50105985827,-21284.883618256645,1468,7,0,0,7,2139
delta_only,50,1.2,2.0,2.5,1096,343,1.075159372992234,1.1727185843966057,51.64233576642336,51.31195335276968,49026.6358492359,41181.660626178564,-31987.95122497704,-21284.883618256645,1432,7,0,0,7,2139
delta_only,50,1.2,2.0,2.75,1066,337,1.0714164729387756,1.1183865250135814,50.37523452157598,49.25816023738872,46425.68099041502,29329.519714776034,-31501.85601941019,-23656.880422701288,1396,7,0,0,7,2138
delta_only,50,1.2,2.0,3.0,1048,328,1.0663644064584352,1.1308102933154,49.713740458015266,47.86585365853659,42788.17302835818,32745.15643505736,-30832.46449077542,-25729.989929098374,1369,7,0,0,7,2137
delta_only,50,1.2,2.25,1.0,1340,412,1.0419883872410505,1.017909378362613,66.71641791044776,63.349514563106794,24449.791148216063,3996.7039032866887,-35113.48652485958,-31240.44918113461,1745,7,0,0,8,2135
delta_only,50,1.2,2.25,1.25,1264,388,1.026143191369712,1.1125198779073533,62.7373417721519,61.34020618556701,16124.022574449882,25280.96329971544,-48938.319722608976,-26749.12422253874,1645,7,0,0,8,2129
delta_only,50,1.2,2.25,1.5,1207,371,1.0283068922260505,1.1466333575108067,59.734879867439936,60.37735849056604,18030.54599838095,33439.43631079448,-50589.50659318125,-23286.74407053877,1571,7,0,0,8,2125
delta_only,50,1.2,2.25,1.75,1164,360,1.0621553409315094,1.1848218117077205,58.16151202749141,59.166666666666664,40050.120041884875,42750.92451952849,-46010.001576174946,-23286.74407053877,1517,7,0,0,7,2124
delta_only,50,1.2,2.25,2.0,1126,355,1.0815146300042153,1.2244080745983474,56.3943161634103,57.183098591549296,52427.43348361433,52299.17036831699,-42974.53285198211,-23286.74407053877,1474,7,0,0,7,2123
delta_only,50,1.2,2.25,2.25,1094,342,1.073993311206728,1.2354154260575554,54.6617915904936,55.84795321637427,48251.73756897526,54637.07753234827,-40510.69409552365,-23286.74407053877,1429,7,0,0,7,2121
delta_only,50,1.2,2.25,2.5,1065,335,1.1055338820457412,1.1772515168927682,53.89671361502347,53.43283582089552,67707.42696278237,42841.78586390619,-35112.44441533716,-25813.188283212003,1393,7,0,0,7,2121
delta_only,50,1.2,2.25,2.75,1034,330,1.1076580519127082,1.1129493870500926,52.70793036750484,51.515151515151516,68672.17263517494,28428.734626029618,-34153.09961316241,-30733.428220977512,1357,7,0,0,7,2119
delta_only,50,1.2,2.25,3.0,1018,321,1.1035624534349602,1.1259859609873197,52.06286836935167,50.15576323987539,65692.45512010242,32032.038490350023,-33181.960383492114,-32806.5377273746,1332,7,0,0,7,2118
delta_only,50,1.2,2.5,1.0,1318,411,1.044923751157117,0.9701975190806393,68.13353566009104,64.72019464720195,26164.265383933925,-7047.988761611705,-42025.696963597,-36354.48973337363,1722,7,0,0,8,2124
delta_only,50,1.2,2.5,1.25,1242,387,1.0084336023181624,1.0774542366304474,63.768115942028984,62.7906976744186,5286.779136495716,18189.084415803227,-60845.18446778104,-29328.677219687233,1622,7,0,0,8,2118
delta_only,50,1.2,2.5,1.5,1183,369,1.021450189024414,1.1007204814633518,60.946745562130175,61.517615176151764,13768.621116555114,24187.964601950735,-60635.316633355615,-25288.604522820824,1545,7,0,0,8,2115
delta_only,50,1.2,2.5,1.75,1142,357,1.041311422581204,1.1412125592247502,59.19439579684764,60.50420168067227,27111.17680824016,34197.893459223924,-56421.34704026095,-25288.604522820824,1492,7,0,0,7,2112
delta_only,50,1.2,2.5,2.0,1106,352,1.0590694920064123,1.1842708022654107,57.41410488245931,58.52272727272727,38887.81494547529,44832.74942965698,-50321.75487837263,-25288.604522820824,1451,7,0,0,7,2111
delta_only,50,1.2,2.5,2.25,1074,339,1.0557384654602187,1.2054348813891136,55.77281191806331,57.227138643067846,37115.23763611247,49583.638504980336,-48607.12858326129,-25288.604522820824,1406,7,0,0,7,2109
