delta,lowz,sl,tp,n_is,n_oos,pf_is,pf_oos,wr_is,wr_oos,pnl_is,pnl_oos,mdd_is,mdd_oos
150,0.9,1.5,1.5,1911,519,0.9939217599723487,1.0857091456062749,51.386708529565674,53.179190751445084,-5911.850707905796,27357.976952855897,-39495.09117015761,-24804.267481431743
150,0.9,1.5,1.75,1853,507,1.0155823600682343,1.121084176092324,49.54128440366973,51.87376725838264,15274.721783791465,39311.06419482865,-25039.686225877158,-24976.007282754144
150,0.9,1.5,2.0,1805,495,1.0326226713548199,1.1223791175822255,47.75623268698061,49.696969696969695,32112.0426514505,40395.79957757436,-36239.65070764054,-30349.776555530625
150,0.9,1.5,2.25,1751,483,1.0341613200112891,1.0772027478649147,45.97372929754426,47.4120082815735,33630.88532172693,25916.00538560342,-37498.57946917327,-31775.899144521973
150,0.9,1.5,2.5,1706,475,1.0196661538835339,1.069151159973527,44.607268464243845,45.473684210526315,19301.690578952657,23392.084793740578,-43859.03502640995,-33719.11464879777
150,0.9,1.5,2.75,1668,472,1.0090382815728578,1.0806112852670084,43.04556354916067,44.279661016949156,8861.67245697714,27606.074314092402,-47149.087527554366,-33103.310704467294
150,0.9,1.5,3.0,1646,461,1.0003628158407611,1.1010581295719517,42.223572296476306,43.38394793926247,356.06492167455144,34554.17016972213,-52530.24166164632,-32467.506760136675
150,0.9,1.75,1.0,2043,543,1.1081233863742959,0.9927271867350687,63.534018600097895,60.40515653775322,93394.59938708399,-2227.9608308910974,-22696.92973203819,-29661.970740584875
150,0.9,1.75,1.25,1926,529,1.0414427075188049,1.068661297657421,57.99584631360332,57.27788279773157,38792.14911967436,21753.318241205125,-29792.1472645643,-21472.507670492705
150,0.9,1.75,1.5,1840,506,1.0187304295432225,1.0718918551695111,54.40217391304348,55.533596837944664,18197.298727613415,23418.32086382492,-33097.43787252315,-26461.460700294047
150,0.9,1.75,1.75,1783,492,1.0401670075832858,1.0949869552029117,52.495793606281545,54.0650406504065,39458.05127523887,31812.733449610096,-32890.56616399408,-24949.634531894117
150,0.9,1.75,2.0,1729,480,1.0589190870332277,1.0974905844193152,50.7807981492192,52.083333333333336,57974.2195849929,33182.48786617609,-29609.107661125556,-29063.105415702885
150,0.9,1.75,2.25,1674,468,1.0553831097374577,1.042158644443932,48.98446833930705,49.572649572649574,54699.445691104665,14717.411673315146,-35490.61607121586,-32247.6741148797
150,0.9,1.75,2.5,1630,459,1.0403993722223412,1.0336824331800363,47.668711656441715,47.712418300653596,39822.39410821494,11851.697492771855,-37105.01234189742,-35984.42723574939
150,0.9,1.75,2.75,1594,456,1.0382246813536593,1.04338914133471,46.42409033877039,46.49122807017544,37645.61626636798,15472.435156879365,-36603.87152762414,-39244.59127291928
150,0.9,1.75,3.0,1569,445,1.0347489599894184,1.0630016757339387,45.5704270235819,45.61797752808989,34185.13456066299,22432.72703413022,-44893.24320436361,-32055.268360424307
150,0.9,2.0,1.0,2006,529,1.1400798309651825,1.0313484744880865,65.80259222333001,62.75992438563327,119581.60618595156,9388.75588899762,-21903.54256282728,-27348.525194811737
150,0.9,2.0,1.25,1882,512,1.071772983683886,1.1372978627645263,60.36131774707758,60.3515625,66475.11360512127,41782.51873079935,-30982.098061041943,-16362.431705056515
150,0.9,2.0,1.5,1789,492,1.04046923121612,1.1340103296382573,56.679709334823926,58.739837398373986,39034.65500513801,42460.449064426284,-29701.90266808706,-21258.883777305964
150,0.9,2.0,1.75,1731,478,1.0639229501838636,1.1559343165011133,54.88157134604275,57.11297071129707,62353.94806061464,50868.174777232634,-27883.76905474488,-19596.197273983926
150,0.9,2.0,2.0,1674,466,1.0770971243769063,1.1536830708439132,52.867383512544805,54.72103004291846,75423.96136844548,51092.14603531902,-27190.68252304088,-22814.977395013702
150,0.9,2.0,2.25,1623,452,1.0763455130535853,1.0969370743341458,51.20147874306839,52.43362831858407,75110.16620462455,33062.66706359529,-35522.79078097794,-26233.371869154143
150,0.9,2.0,2.5,1581,443,1.0595265295580762,1.0589677985307557,49.905123339658445,50.112866817155755,58595.292577755754,20694.80559937576,-35506.011274951605,-29683.023539051574
150,0.9,2.0,2.75,1545,440,1.0601903041151546,1.0646720808137282,48.67313915857605,48.86363636363637,59288.514147090355,23137.013905353597,-36119.73819902133,-33128.05258964305
150,0.9,2.0,3.0,1520,429,1.0550468233791281,1.086754750667697,47.89473684210526,48.018648018648015,54293.65309830413,30991.540866146825,-36305.19947055318,-27524.22375862632
150,0.9,2.25,1.0,1968,523,1.1620143307121955,1.002382133878271,67.47967479674797,63.862332695984705,136487.16495148442,736.231119794902,-23009.88049985259,-34278.824083028594
150,0.9,2.25,1.25,1839,506,1.0712837522571799,1.1081102526147826,61.88145731375748,61.6600790513834,66182.5355550024,33942.341786899124,-31588.21879152343,-23559.13673616771
150,0.9,2.25,1.5,1744,486,1.0499804033070024,1.1108229080071683,58.428899082568805,60.288065843621396,48108.13328360637,36248.033044293115,-35728.21381753365,-27331.046602866336
150,0.9,2.25,1.75,1684,472,1.0722792411782307,1.131545734449454,56.71021377672209,58.47457627118644,70492.73695585362,44300.77561494829,-32219.617683653996,-22217.735862941554
150,0.9,2.25,2.0,1630,460,1.0872512323036567,1.1289974650300092,54.7239263803681,56.08695652173913,85499.20633896213,44283.393022705495,-25644.461406643313,-23822.531832616005
150,0.9,2.25,2.25,1576,444,1.0750969072565213,1.0679664653065453,52.91878172588832,53.828828828828826,74315.15357695927,23953.352304650907,-34240.95758641717,-29850.59615595812
150,0.9,2.25,2.5,1532,435,1.0562578750775444,1.0301031394064357,51.56657963446475,51.49425287356322,55726.79264461349,10938.160236791664,-33690.39564697283,-32890.65092066405
150,0.9,2.25,2.75,1496,432,1.0590566137608397,1.0294989157944217,50.467914438502675,50.23148148148148,58401.06717235427,10930.538162913726,-35894.966945053464,-37719.088450993295
150,0.9,2.25,3.0,1471,421,1.05508138378132,1.0554899738590018,49.69408565601631,49.4061757719715,54503.38821180405,20448.703027814554,-36124.66821950318,-29692.014257466508
150,0.9,2.5,1.0,1937,520,1.1616251014073717,0.9937832801399552,68.45637583892618,64.8076923076923,135371.96719416548,-1950.2073832179303,-21090.197533389975,-31296.872469133305
150,0.9,2.5,1.25,1808,502,1.0629394886938397,1.104323273166652,62.83185840707964,62.94820717131474,58400.862237484034,33046.25013036835,-27618.509411075138,-25684.67939418275
150,0.9,2.5,1.5,1712,480,1.0421574955469382,1.117064892159904,59.404205607476634,61.458333333333336,40405.63795115497,38352.6611585854,-36179.188376686725,-29834.065466607208
150,0.9,2.5,1.75,1653,463,1.06057088369247,1.13110240259059,57.65275257108288,59.611231101511876,59167.33784436765,44040.615445238436,-31049.81402808611,-26523.452031933266
150,0.9,2.5,2.0,1602,451,1.0730416979079862,1.1374893659387229,55.74282147315855,57.427937915742795,72014.75720984337,46974.14680792899,-35950.28416822134,-25472.26013216299
150,0.9,2.5,2.25,1550,437,1.065159693736787,1.0809419448901432,54.12903225806452,55.1487414187643,64818.806006704835,28512.163888307405,-43692.687653649475,-32633.080052931982
150,0.9,2.5,2.5,1503,428,1.0463996976100651,1.0315015975760202,52.761144377910846,52.570093457943926,46173.597422589664,11529.560379379473,-41961.62965020388,-37405.13569794639
150,0.9,2.5,2.75,1466,424,1.047745566897118,1.0284341844707752,51.70532060027285,51.41509433962264,47441.715318467504,10625.081027084816,-42405.7864849337,-40103.476894984706
150,0.9,2.5,3.0,1441,413,1.0429923344288314,1.0567270675356444,50.936849410131856,50.60532687651332,42754.67029454849,21067.824417212396,-44436.31034635138,-35451.719160333596
150,0.9,2.75,1.0,1898,516,1.1669904233385988,0.966511328150364,69.38883034773446,65.50387596899225,137732.17171186255,-10768.217958310925,-20633.651018152334,-38306.124116394276
150,0.9,2.75,1.25,1767,498,1.0522744359217253,1.0689290959802622,63.61063950198076,63.855421686746986,48467.76349265332,22509.678133167108,-38265.41634355826,-28190.54128773423
150,0.9,2.75,1.5,1671,476,1.0418524009698729,1.068507037589064,60.32315978456015,61.97478991596638,39769.63165898167,23278.494615584714,-36242.66877137583,-33391.976897145214
150,0.9,2.75,1.75,1614,458,1.0577049938179788,1.0954473749863645,58.55018587360595,60.480349344978166,56107.625842899215,32936.00691453117,-33503.71799574296,-30068.441852531323
150,0.9,2.75,2.0,1563,446,1.0642064143692591,1.102950393956156,56.49392194497761,58.29596412556054,63368.51933711652,36114.96737404574,-43609.73662756068,-30431.203949020783
150,0.9,2.75,2.25,1510,432,1.0564609604543571,1.0581730557312008,54.90066225165563,56.25,56293.73654391777,20945.286822515845,-50734.36789310945,-37343.775178378055
150,0.9,2.75,2.5,1461,423,1.0347289202428036,1.0209772428697985,53.59342915811088,53.90070921985816,34587.041347953236,7818.796317829401,-51048.25702017488,-42980.4047120647
150,0.9,2.75,2.75,1424,418,1.0443073418894966,1.021456964649064,52.73876404494382,52.87081339712919,43782.54617184659,8131.467204741057,-48787.45978988286,-46828.205061792396
150,0.9,2.75,3.0,1399,407,1.042492359739529,1.0505866707824858,52.10864903502502,52.08845208845209,42010.78266795921,19042.237565261676,-50711.19798383766,-41026.98817445191
150,0.9,3.0,1.0,1875,511,1.1366878012630408,0.9906954511546131,69.86666666666666,66.14481409001957,114782.0335434944,-2917.167709189089,-24299.93501797093,-30351.768484687782
150,0.9,3.0,1.25,1742,493,1.0156326510370242,1.0925134868127757,63.892078071182546,64.50304259634889,14816.743230874235,29548.543454047176,-36360.221398128306,-22258.038617892234
150,0.9,3.0,1.5,1644,471,1.016293243340549,1.0873666314257555,60.64476885644769,62.632696390658175,15697.093016010585,29165.83387347724,-46981.948071450024,-28908.159305302688
150,0.9,3.0,1.75,1584,452,1.0422222297382882,1.1118614331422765,59.09090909090909,61.06194690265487,41248.55130792286,38000.25655071622,-44695.58194377492,-25769.016356016655
150,0.9,3.0,2.0,1531,440,1.0560765097539349,1.1195268398499327,57.152188112344874,58.86363636363637,55328.26653141212,41315.267089779445,-39133.68536522135,-27551.16734817093
150,0.9,3.0,2.25,1478,426,1.0548579781825342,1.0828673574647212,55.7510148849797,56.8075117370892,54493.797520404405,29187.63115754904,-44662.84133311903,-30987.306896181763
150,0.9,3.0,2.5,1431,416,1.0299213245708652,1.044514038501153,54.507337526205454,54.56730769230769,29724.776088181206,16218.723975756802,-46910.34241196969,-33340.72225614713
150,0.9,3.0,2.75,1393,412,1.0432217554939698,1.0438555620544518,53.768844221105525,53.398058252427184,42494.81985602313,16275.910695542916,-44558.14651613051,-36741.10672862647
150,0.9,3.0,3.0,1370,401,1.040589295600567,1.071101501221212,53.13868613138686,52.61845386533666,39897.69516067685,26290.72238819579,-43872.28602980206,-31721.031198494748
150,1.0,1.0,1.0,2287,597,1.0486724461543042,0.9446438615722696,51.59597726278968,47.90619765494137,40928.79421890317,-16200.210552727658,-22044.615571983813,-30745.24765010421
150,1.0,1.0,1.25,2186,581,1.0079081680820874,1.04382520989642,46.29460201280878,45.61101549053356,7039.753355038956,12941.482868825115,-26859.372250604574,-17006.166088322207
150,1.0,1.0,1.5,2117,557,0.9797994330569476,1.040580959533639,42.796410014170995,43.26750448833034,-18543.547844668647,12135.068763565505,-33509.109997695305,-18826.69881632537
150,1.0,1.0,1.75,2064,544,1.0054137161564232,1.0798752411856969,40.843023255813954,41.72794117647059,4992.333195868305,24028.12058950505,-26944.726467756336,-20789.58984322344
150,1.0,1.0,2.0,2023,535,1.0302437759576204,1.0790611376572214,39.44636678200692,39.4392523364486,27939.88044892554,24209.37970515828,-31890.640683004785,-23276.045440481612
150,1.0,1.0,2.25,1971,523,1.0411835093159851,1.0185704686222548,38.00101471334348,37.2848948374761,37859.32527822784,5790.225528673254,-33582.084300142014,-23241.36010073933
150,1.0,1.0,2.5,1929,516,1.0388101339868931,1.0176822894718724,36.85847589424572,35.85271317829457,35479.64293273188,5536.4966591377015,-35109.803988489984,-24059.155679743926
150,1.0,1.0,2.75,1894,513,1.045306541070767,1.0104333524989844,35.63885955649419,34.30799220272905,41168.13175572104,3313.6703937400307,-30745.247981711218,-32519.467537661403
150,1.0,1.0,3.0,1876,503,1.0454584774128277,1.0433734219739297,35.127931769722814,33.39960238568588,41270.16803559429,13727.481892814758,-29729.8626180493,-28452.134714868007
150,1.0,1.25,1.0,2215,581,1.0661084514032289,0.9466367196935632,56.839729119638825,53.52839931153184,57909.44946632564,-16477.439309325928,-29704.455024010822,-31438.933961447547
150,1.0,1.25,1.25,2110,568,1.0073130558160346,1.03277704835452,51.279620853080566,50.70422535211268,6881.075065642508,10429.66417353804,-33148.058615025584,-17818.24470732805
150,1.0,1.25,1.5,2032,544,0.9821065946156304,1.045794872719201,47.73622047244095,48.713235294117645,-17432.80136396912,14747.907215461673,-41369.671692576594,-18537.86487629084
150,1.0,1.25,1.75,1976,530,1.0064450380533392,1.0860187394970022,45.850202429149796,47.16981132075472,6308.196062189927,27923.442719562663,-40482.306278091164,-21643.826323267276
150,1.0,1.25,2.0,1933,518,1.021029616530353,1.0753414488990665,44.07656492498707,44.5945945945946,20708.795144304022,24935.029238023562,-31898.263745148688,-26927.782191330407
150,1.0,1.25,2.25,1879,505,1.0282004598798131,1.0273650726215764,42.52261841405003,42.37623762376238,27739.165700399026,9161.552569136256,-31982.520832517876,-27945.372913211104
150,1.0,1.25,2.5,1837,496,1.011802537556689,1.038613664224607,41.15405552531301,40.92741935483871,11604.11946425309,12889.286814606166,-39304.15787395763,-27331.74367324049
150,1.0,1.25,2.75,1801,492,1.01886919768686,1.0341680713567167,39.97779011660189,39.63414634146341,18453.53669616652,11589.832633173137,-37936.48258671063,-30835.537304596437
150,1.0,1.25,3.0,1779,481,1.018717351901836,1.0690899007623331,39.347948285553684,38.66943866943867,18261.281507236745,23351.019657101642,-34603.93348972408,-27303.0573454345
150,1.0,1.5,1.0,2154,572,1.0671309288346953,0.9833710611015954,60.306406685236766,57.51748251748252,60232.366090890064,-5247.6599926764175,-35097.032290049174,-27082.223815702455
150,1.0,1.5,1.25,2030,557,1.0067986699866183,1.0793252575406838,54.72906403940887,54.937163375224415,6550.752484058758,25572.98018899106,-38590.606515159016,-17291.746140023242
150,1.0,1.5,1.5,1946,533,0.9910379575190447,1.1159922733998382,51.18191161356629,53.470919324577864,-8908.009624485458,37406.61921129613,-40070.26876492411,-20140.671387506154
150,1.0,1.5,1.75,1885,519,1.0184351535232279,1.1493458753285717,49.389920424403186,52.02312138728324,18452.992559659433,49010.20406166819,-25486.995743850348,-22387.96133587013
150,1.0,1.5,2.0,1833,506,1.037144704096788,1.134812447668151,47.62684124386252,49.40711462450593,37253.000964235034,45155.315376330764,-34749.8167707575,-27576.215988556287
150,1.0,1.5,2.25,1781,492,1.0349068342251995,1.0883056961834965,45.760808534531165,47.15447154471545,35121.18842099582,29943.09906290684,-38109.71564330517,-27351.99456641225
150,1.0,1.5,2.5,1736,483,1.0212441513580681,1.0849757079263551,44.47004608294931,45.3416149068323,21291.74827920284,28951.13890279972,-42648.70535303162,-29109.695450597792
150,1.0,1.5,2.75,1695,480,1.012662268282775,1.0977850964253542,43.008849557522126,44.166666666666664,12651.191594097,33724.46853961126,-47307.96183277369,-30360.30844346169
150,1.0,1.5,3.0,1672,469,1.0016372141056888,1.1096871308916942,42.165071770334926,43.07036247334755,1636.8008027947872,37892.64135007557,-54902.78750079757,-30826.321483381107
150,1.0,1.75,1.0,2086,559,1.1075197265424241,0.9908339028858513,63.374880153403645,60.10733452593918,94901.35285462838,-2899.864247448859,-25308.363748836127,-30543.739420397615
150,1.0,1.75,1.25,1965,545,1.0465710732719056,1.0712917028063165,57.913486005089055,57.06422018348624,44387.888554294586,23301.56192660368,-26426.958575808603,-22589.380149250792
150,1.0,1.75,1.5,1876,522,1.0261528938892726,1.0786686477242438,54.424307036247335,55.3639846743295,25834.66199246548,26414.667751481393,-32864.2780904199,-27704.239572788138
150,1.0,1.75,1.75,1815,506,1.0530604152347431,1.1030085361425757,52.56198347107438,53.952569169960476,52977.431831088834,35502.85602812648,-24271.824045812973,-23988.305195160938
150,1.0,1.75,2.0,1758,493,1.0708275544532497,1.0903599370752892,50.79635949943117,51.521298174442194,70904.60336182264,31758.226058635264,-30156.721398918082,-29415.15615098855
150,1.0,1.75,2.25,1704,480,1.0622800801223737,1.0305951209368998,48.8849765258216,48.958333333333336,62801.068500964284,11017.22195327311,-36747.758257754016,-33984.037842599355
150,1.0,1.75,2.5,1660,470,1.048762422007777,1.0267347024262885,47.65060240963855,47.234042553191486,49024.927843625264,9670.811272394058,-38868.92244846643,-37710.03666135293
150,1.0,1.75,2.75,1621,467,1.0466924641730733,1.0373191982009589,46.452806909315235,46.03854389721627,46861.762177692035,13676.128734987215,-41830.06462218658,-40959.446396406565
150,1.0,1.75,3.0,1595,456,1.0415557038355818,1.0476436626465857,45.57993730407524,44.95614035087719,41646.56743486892,17496.222629008334,-50449.78826727741,-37284.14696351065
