atr_len,yellow_atr_mult,yellow_drift,yellow_mode,green_atr_mult,green_base,green_decay,yellow_giveback,scale_by_body,max_giveback_atr,giveback_min_gap_atr,IS_trades,IS_win%,IS_avg_$,IS_gross_$,IS_PF,OOS_trades,OOS_win%,OOS_avg_$,OOS_gross_$,OOS_PF
14,1.49,2.59,pure_ratchet,2.77,32.2,1.77,0.21,True,0.7,0.48,765,41.69934640522876,8.163398692810457,6245.0,1.0238937883802346,620,47.58064516129033,158.75806451612902,98430.0,1.3287135987176062
30,1.76,1.7,pure_ratchet,2.81,169.6,1.52,0.79,False,1.12,0.02,764,54.05759162303665,16.714659685863875,12770.0,1.0266652745875966,619,57.67366720516963,216.59127625201938,134070.0,1.2728216189817265
7,2.4,1.93,pure_ratchet,0.54,120.1,0.13,0.0,True,0.45,0.16,765,40.65359477124183,-15.843137254901961,-12120.0,0.9656457716237475,620,47.58064516129033,186.06451612903226,115360.0,1.3131718970572266
25,2.76,0.21,drift_floor,0.59,67.3,1.06,0.66,True,0.28,0.29,764,56.02094240837696,28.671465968586386,21905.0,1.049402345511953,620,62.096774193548384,144.93548387096774,89860.0,1.203851999727774
7,1.11,1.62,raw_atr,3.79,52.8,2.64,0.41,True,1.02,0.36,764,45.41884816753927,35.85078534031414,27390.0,1.0955220757480644,618,48.86731391585761,197.18446601941747,121860.0,1.37682055722193
30,2.47,0.02,pure_ratchet,3.81,87.6,0.42,0.7,True,1.18,0.4,763,54.12844036697248,27.83748361730013,21240.0,1.0450386454478948,619,57.996768982229405,228.32794830371566,141335.0,1.2883887488904986
20,2.64,2.78,drift_floor,1.52,174.6,1.02,0.28,True,0.6,0.19,763,49.93446920052425,29.639580602883356,22615.0,1.0502460646322362,619,54.281098546042,210.46849757673667,130280.0,1.2723414929866004
10,1.51,1.58,raw_atr,1.36,47.9,1.12,0.87,True,0.46,0.06,764,54.31937172774869,19.30628272251309,14750.0,1.0352529247977438,618,61.326860841423944,168.47087378640776,104115.0,1.2381676769987418
25,2.56,2.22,drift_floor,1.61,120.4,0.67,0.0,True,1.2,0.51,765,40.0,2.7450980392156863,2100.0,1.0060613057784449,620,45.96774193548387,205.1290322580645,127180.0,1.32349387630518
10,2.61,1.45,drift_floor,3.84,188.3,2.76,0.81,False,1.09,0.33,763,53.604193971166445,16.99213630406291,12965.0,1.027014356260288,619,57.35056542810986,220.7108239095315,136620.0,1.2803324099722992
7,1.58,1.53,pure_ratchet,1.96,157.2,2.2,0.41,True,1.42,0.09,764,42.40837696335078,-0.2486910994764398,-190.0,0.9994413654205195,619,48.949919224555735,187.1324717285945,115835.0,1.3044723941699852
16,1.8,0.85,drift_floor,1.31,135.7,1.29,0.57,False,0.93,0.47,765,49.93464052287582,4.431372549019608,3390.0,1.0078211517165006,620,53.87096774193548,193.32258064516128,119860.0,1.260384080639555
25,2.4,2.6,drift_floor,3.19,188.0,1.2,0.74,False,1.37,0.55,764,53.92670157068062,18.304973821989527,13985.0,1.0290917789981695,619,57.51211631663974,246.31663974151857,152470.0,1.3167319297443834
10,2.7,0.85,raw_atr,2.15,23.1,0.88,0.4,False,0.29,0.27,763,59.63302752293578,28.211009174311926,21525.0,1.049625932287404,618,64.40129449838187,184.42556634304208,113975.0,1.2525230145454143
25,0.94,1.95,drift_floor,3.96,132.9,2.57,0.0,False,1.34,0.24,765,41.96078431372549,-27.026143790849673,-20675.0,0.8989960673196707,620,45.483870967741936,152.2741935483871,94410.0,1.3880314831178973
12,0.99,0.88,pure_ratchet,2.78,76.6,1.75,0.4,False,0.92,0.12,765,43.13725490196079,-10.61437908496732,-8120.0,0.9751252163524132,620,48.38709677419355,205.63709677419354,127495.0,1.3694222299490033
30,1.19,2.59,pure_ratchet,2.72,149.1,1.73,0.38,False,0.84,0.08,764,48.03664921465969,2.0026178010471205,1530.0,1.0036169785227125,620,51.774193548387096,199.4516129032258,123660.0,1.2780563487958987
14,1.23,2.43,drift_floor,1.83,57.4,1.48,0.5,True,0.77,0.31,765,44.18300653594771,14.313725490196079,10950.0,1.0445176241005,620,46.61290322580645,145.95967741935485,90495.0,1.3061763063962242
10,2.74,2.44,drift_floor,2.02,94.8,2.88,0.0,False,0.45,0.47,765,43.39869281045752,-4.57516339869281,-3500.0,0.9886167756203857,620,48.38709677419355,190.41129032258064,118055.0,1.3298270611572096
10,0.95,1.46,pure_ratchet,3.83,167.9,0.85,0.77,True,0.77,0.09,765,43.13725490196079,14.581699346405228,11155.0,1.0428774600246002,619,47.33441033925686,206.96284329563812,128110.0,1.4223104943053517
12,2.88,2.71,drift_floor,0.54,168.3,2.69,0.67,True,1.24,0.35,764,54.18848167539267,29.195026178010473,22305.0,1.0472528520130922,620,58.387096774193544,179.5,111290.0,1.2310646956232871
16,2.65,2.07,drift_floor,2.84,178.9,0.82,0.55,False,0.72,0.53,763,52.293577981651374,21.290956749672347,16245.0,1.0346146470350088,619,56.058158319870756,216.49434571890146,134010.0,1.2734563114720647
16,2.5,1.5,raw_atr,2.08,114.2,2.04,0.17,True,0.98,0.25,763,53.73525557011796,52.43774574049804,40010.0,1.0867717064813107,618,56.63430420711975,187.37864077669903,115800.0,1.2304500542293952
16,0.93,2.35,pure_ratchet,1.85,107.7,0.32,0.65,True,0.79,0.42,765,41.43790849673203,4.954248366013072,3790.0,1.0191399641441306,620,45.0,119.4274193548387,74045.0,1.3210971379011276
12,0.9,1.5,pure_ratchet,3.42,97.2,1.57,0.54,True,1.24,0.58,765,40.26143790849673,-30.38562091503268,-23245.0,0.8474136799264802,621,44.28341384863124,80.48309178743962,49980.0,1.2709016504512318
10,2.27,1.45,drift_floor,1.43,124.6,0.32,0.5,False,1.38,0.37,764,51.57068062827225,-9.25392670157068,-7070.0,0.985265614905279,620,56.774193548387096,229.7741935483871,142460.0,1.3001337813780536
10,2.45,2.66,drift_floor,2.01,120.1,1.85,0.44,True,0.82,0.59,765,45.490196078431374,1.326797385620915,1015.0,1.0024310212684422,620,52.58064516129032,200.92741935483872,124575.0,1.2739477503628447
16,1.05,0.17,raw_atr,2.8,20.5,2.76,0.19,False,0.25,0.23,765,58.82352941176471,-1.2549019607843137,-960.0,0.9969552324014018,618,61.48867313915858,166.6504854368932,102990.0,1.294438011921609
16,2.38,1.41,drift_floor,0.76,131.4,2.84,0.57,True,1.09,0.35,765,53.071895424836605,40.411764705882355,30915.0,1.068368035206829,620,59.51612903225807,189.90322580645162,117740.0,1.2504706695740042
20,2.79,0.15,pure_ratchet,1.65,104.5,1.96,0.83,False,0.92,0.48,764,54.581151832460726,15.674083769633508,11975.0,1.0247891114216219,620,59.03225806451613,209.38709677419354,129820.0,1.2638430192974077
12,2.7,2.93,drift_floor,3.19,186.8,1.04,0.22,False,1.38,0.39,763,50.32765399737876,37.575360419397114,28670.0,1.0637663753030404,619,55.5735056542811,210.63812600969305,130385.0,1.2643171359646455
7,1.06,0.71,drift_floor,2.98,85.4,2.62,0.0,False,1.29,0.36,765,40.52287581699346,-28.18954248366013,-21565.0,0.8960071370014949,620,45.645161290322584,176.03225806451613,109140.0,1.4598369462175314
14,1.7,1.22,drift_floor,1.08,192.8,2.88,0.18,False,0.3,0.23,765,43.529411764705884,11.549019607843137,8835.0,1.024169390909464,620,49.193548387096776,235.16129032258064,145800.0,1.3755215577190543
10,2.55,1.83,drift_floor,0.94,192.0,1.45,0.81,True,0.3,0.23,764,46.20418848167539,-6.263089005235602,-4785.0,0.988843683333139,619,51.21163166397415,206.61550888529888,127895.0,1.2765835513937847
25,2.56,1.81,raw_atr,0.51,153.7,1.9,0.28,True,1.09,0.21,763,54.78374836173001,46.57273918741809,35535.0,1.0754811164450486,618,58.41423948220065,159.5873786407767,98625.0,1.1985565017817237
25,1.17,0.67,drift_floor,2.54,52.5,1.12,0.17,True,1.09,0.51,765,40.52287581699346,-3.5620915032679736,-2725.0,0.9871292272813149,620,43.70967741935484,148.96774193548387,92360.0,1.3889333389480776
30,2.02,2.57,drift_floor,1.59,71.3,0.34,0.0,False,1.28,0.23,765,41.830065359477125,-7.803921568627451,-5970.0,0.9790823566510748,620,45.322580645161295,211.67741935483872,131240.0,1.3942798774259448
16,1.94,0.22,pure_ratchet,1.89,156.3,2.95,0.54,False,0.58,0.27,765,49.93464052287582,15.045751633986928,11510.0,1.0252556282090666,620,54.03225806451613,182.91935483870967,113410.0,1.236539404115089
12,1.11,0.79,drift_floor,2.92,68.8,2.37,0.56,True,1.15,0.24,765,42.35294117647059,15.65359477124183,11975.0,1.0465373853567543,620,47.096774193548384,161.06451612903226,99860.0,1.3381645783948526
20,1.11,0.68,drift_floor,3.18,98.9,1.18,0.15,False,0.86,0.11,765,41.96078431372549,11.69281045751634,8945.0,1.0313579078368478,620,47.90322580645161,205.86290322580646,127635.0,1.3979639560987778
30,2.63,1.8,drift_floor,2.6,63.8,0.81,0.17,False,0.29,0.58,764,50.78534031413613,34.9869109947644,26730.0,1.0588863799085753,620,54.03225806451613,198.91129032258064,123325.0,1.2531483173052251
20,2.23,2.19,raw_atr,1.29,114.3,0.64,0.64,False,1.0,0.16,763,54.78374836173001,7.942332896461337,6060.0,1.0122021202694131,618,58.89967637540453,207.83171521035598,128440.0,1.2602977089180947
25,2.83,2.18,raw_atr,1.37,172.3,0.94,0.23,True,1.42,0.34,762,54.59317585301837,39.37007874015748,30000.0,1.0637348629700447,617,58.0226904376013,237.79578606158833,146720.0,1.297455651292448
7,2.47,0.4,drift_floor,1.87,173.2,1.51,0.41,True,0.95,0.09,764,50.0,18.01047120418848,13760.0,1.0305055812355204,619,54.281098546042,223.44103392568658,138310.0,1.29295828346907
20,1.79,2.24,pure_ratchet,1.77,158.0,1.74,0.0,True,0.28,0.44,764,40.575916230366495,-12.75523560209424,-9745.0,0.97276373342277,620,47.25806451612903,221.30645161290323,137210.0,1.3660153384461486
30,2.82,0.6,drift_floor,3.86,149.3,1.33,0.0,True,1.48,0.09,763,47.05111402359109,34.003931847968545,25945.0,1.0594128558015985,619,50.72697899838449,148.23101777059773,91755.0,1.196633306902685
12,1.53,2.64,raw_atr,2.56,73.0,0.53,0.54,True,0.39,0.29,764,48.42931937172775,19.93455497382199,15230.0,1.0360038769769035,618,53.07443365695793,216.0032362459547,133490.0,1.2952665339526654
20,2.04,0.53,drift_floor,0.97,177.6,1.47,0.82,True,1.09,0.49,764,50.78534031413613,8.409685863874346,6425.0,1.0143644432520653,620,55.32258064516129,246.7258064516129,152970.0,1.3292686864338374
7,2.5,0.23,drift_floor,0.69,134.9,1.66,0.4,True,1.44,0.56,765,48.10457516339869,1.0457516339869282,800.0,1.0018195464780404,620,54.35483870967742,166.05645161290323,102955.0,1.2270957638054063
30,1.16,1.49,drift_floor,1.01,72.6,0.11,0.0,True,0.45,0.01,765,41.307189542483655,-19.88235294117647,-15210.0,0.9372964505091314,620,44.83870967741935,148.75,92225.0,1.338695165170128
12,2.1,2.1,raw_atr,2.01,123.7,2.24,0.48,False,1.35,0.54,763,54.78374836173001,14.311926605504587,10920.0,1.0221191435921326,618,58.7378640776699,220.04045307443366,135985.0,1.2784865861150931
14,2.63,0.06,raw_atr,0.8,147.7,1.91,0.0,False,0.55,0.48,763,54.914809960681524,3.269986893840105,2495.0,1.004976364760556,618,59.8705501618123,206.5695792880259,127660.0,1.2670124763388795
10,2.39,0.43,drift_floor,2.77,61.0,0.15,0.81,False,1.15,0.23,764,53.53403141361257,15.975130890052355,12205.0,1.0257546502917312,620,58.06451612903226,253.08064516129033,156910.0,1.325468518268842
30,1.07,1.62,pure_ratchet,3.36,115.2,2.79,0.0,True,1.39,0.58,765,39.21568627450981,11.418300653594772,8735.0,1.0330320677658449,620,45.16129032258064,191.71774193548387,118865.0,1.4105872193436961
12,2.67,1.52,raw_atr,1.9,181.4,2.22,0.0,True,1.18,0.29,762,54.85564304461942,-6.738845144356955,-5135.0,0.9897580629076331,617,59.48136142625607,263.484602917342,162570.0,1.3400192420312893
10,1.17,1.57,pure_ratchet,3.82,60.6,2.58,0.57,True,1.06,0.15,765,43.00653594771242,34.22222222222222,26180.0,1.0924255529469913,620,47.41935483870968,171.17741935483872,106130.0,1.3225247675196012
20,2.55,0.74,drift_floor,2.87,147.2,1.55,0.77,True,0.32,0.49,763,50.19659239842726,17.595019659239842,13425.0,1.0299157678937516,619,53.63489499192246,166.0339256865913,102775.0,1.2094264842229672
25,1.38,2.15,pure_ratchet,3.08,129.1,1.39,0.47,False,0.44,0.15,764,46.33507853403142,-9.731675392670157,-7435.0,0.9824088204327407,619,51.8578352180937,220.0080775444265,136185.0,1.30680934947902
10,2.54,1.08,pure_ratchet,3.81,140.8,0.62,0.37,True,0.47,0.43,764,47.12041884816754,13.920157068062828,10635.0,1.024153985918692,619,52.18093699515347,185.2907915993538,114695.0,1.246459806175731
14,0.93,1.81,raw_atr,3.25,176.1,1.79,0.53,True,1.28,0.42,763,43.381389252948885,24.174311926605505,18445.0,1.0653927286263805,618,47.249190938511326,194.10194174757282,119955.0,1.3732323153751613
20,2.81,0.03,raw_atr,2.62,134.0,0.31,0.86,True,0.25,0.31,762,54.330708661417326,35.91207349081365,27365.0,1.0581368175058423,617,57.212317666126424,182.41491085899514,112550.0,1.2245005834422094
16,1.12,0.96,pure_ratchet,3.5,171.8,2.77,0.87,True,0.52,0.23,764,44.3717277486911,35.85732984293194,27395.0,1.0912619095209541,620,48.064516129032256,207.8951612903226,128895.0,1.375404106596767
12,1.29,0.07,raw_atr,3.84,31.7,2.41,0.77,False,0.39,0.39,764,53.53403141361257,20.765706806282722,15865.0,1.039660021248672,618,56.310679611650485,169.2233009708738,104580.0,1.2407902007736231
30,1.32,2.99,pure_ratchet,2.53,197.5,0.27,0.22,False,0.36,0.58,764,42.93193717277487,21.393979057591622,16345.0,1.0521662810181123,620,46.935483870967744,198.16935483870967,122865.0,1.371816792507074
12,2.6,1.02,pure_ratchet,3.52,195.2,0.99,0.46,False,1.2,0.33,763,54.25950196592398,16.21887287024902,12375.0,1.0256189963564095,619,57.67366720516963,221.64781906300485,137200.0,1.2778903021955765
14,1.58,0.39,pure_ratchet,2.33,165.4,2.15,0.74,True,1.4,0.56,764,47.12041884816754,3.579842931937173,2735.0,1.0074016941354766,619,51.37318255250404,205.21809369951535,127030.0,1.3216641555777826
10,1.62,1.85,raw_atr,2.65,108.8,1.9,0.66,False,0.68,0.36,764,52.4869109947644,28.63219895287958,21875.0,1.0469975292727467,618,55.663430420711975,189.95954692556634,117395.0,1.235579190287463
10,2.78,2.8,raw_atr,2.59,183.3,0.59,0.0,True,0.59,0.34,762,54.85564304461942,4.455380577427822,3395.0,1.0067714462373099,617,59.3192868719611,248.290113452188,153195.0,1.3200363499623966
16,2.61,1.46,drift_floor,2.91,24.4,1.59,0.62,True,0.68,0.39,764,58.7696335078534,40.68062827225131,31080.0,1.0720770863046578,620,62.25806451612903,178.36290322580646,110585.0,1.2376281238584352
16,2.92,0.99,raw_atr,3.75,150.2,3.0,0.23,False,1.47,0.07,762,54.7244094488189,10.675853018372704,8135.0,1.016585117227319,617,58.83306320907617,214.4813614262561,132335.0,1.264476931839757
14,0.76,1.88,raw_atr,0.61,37.6,2.01,0.0,False,0.47,0.39,765,74.37908496732027,29.241830065359476,22370.0,1.077438338381653,620,75.96774193548387,134.11290322580646,83150.0,1.274544764168854
30,1.99,2.38,raw_atr,3.75,166.2,1.42,0.2,False,1.2,0.18,762,54.199475065616795,49.199475065616795,37490.0,1.0804023333619284,617,56.88816855753647,195.17828200972448,120425.0,1.2391069106215689
14,2.53,2.58,drift_floor,2.32,23.3,0.61,0.39,True,0.79,0.36,765,51.37254901960784,15.124183006535947,11570.0,1.0266955849609487,620,58.87096774193549,180.66129032258064,112010.0,1.2407031342337405
10,1.88,1.65,pure_ratchet,1.0,172.2,2.21,0.9,False,0.78,0.25,765,49.28104575163399,-6.542483660130719,-5005.0,0.9888215127251611,620,54.35483870967742,184.0241935483871,114095.0,1.241052564860982
16,2.84,0.92,pure_ratchet,1.88,192.0,1.77,0.4,True,0.68,0.1,763,53.86631716906947,52.49017038007864,40050.0,1.0873700629369867,619,57.189014539579965,222.79483037156703,137910.0,1.2801426003229837
25,2.25,1.22,drift_floor,0.77,167.9,0.21,0.0,True,1.32,0.57,764,40.05235602094241,-13.049738219895287,-9970.0,0.9732374139342612,620,46.45161290322581,200.32258064516128,124200.0,1.3082306518259317
12,1.12,1.58,pure_ratchet,1.92,186.2,0.67,0.41,False,0.78,0.5,765,44.052287581699346,2.3333333333333335,1785.0,1.0066231308671292,620,49.67741935483871,179.61290322580646,111360.0,1.3832467219602849
7,2.82,0.11,drift_floor,3.34,193.9,1.88,0.68,True,1.36,0.1,763,53.997378768020965,15.08519003931848,11510.0,1.0237746059942578,619,58.15831987075929,227.01938610662359,140525.0,1.2879964749764314
25,2.27,2.93,raw_atr,1.95,79.9,1.62,0.84,False,0.7,0.55,763,55.307994757536036,40.39318479685452,30820.0,1.0655187074829933,618,59.385113268608414,197.20064724919095,121870.0,1.2456313614834225
16,2.2,2.72,drift_floor,1.74,62.4,0.36,0.35,False,0.63,0.28,765,50.45751633986928,18.03921568627451,13800.0,1.030353352615777,620,55.16129032258065,165.3790322580645,102535.0,1.2130132646383647
12,1.25,0.44,raw_atr,3.26,109.6,1.72,0.1,True,1.36,0.07,763,44.29882044560944,32.411533420707734,24730.0,1.0687183049670024,617,48.62236628849271,168.6223662884927,104040.0,1.2644804575786464
10,1.31,2.44,pure_ratchet,0.76,47.9,0.26,0.87,True,1.38,0.31,765,46.40522875816993,16.54901960784314,12660.0,1.0383950504958603,620,53.87096774193548,132.1451612903226,81930.0,1.239950797346571
30,1.22,0.66,drift_floor,0.65,151.1,0.82,0.87,True,1.08,0.49,765,44.18300653594771,21.33986928104575,16325.0,1.0522216179904673,620,47.90322580645161,179.08064516129033,111030.0,1.326760646281527
25,2.25,2.12,pure_ratchet,0.99,195.8,0.65,0.9,False,0.82,0.44,764,53.79581151832461,33.92015706806283,25915.0,1.0557707620461834,619,57.51211631663974,229.8465266558966,142275.0,1.2914336631229644
25,1.53,2.48,raw_atr,1.33,28.0,0.11,0.18,True,1.11,0.38,764,48.56020942408377,18.455497382198953,14100.0,1.0347526033643477,618,55.50161812297735,127.95307443365695,79075.0,1.1884824865625037
16,2.99,0.53,drift_floor,3.11,169.6,2.95,0.0,False,1.04,0.48,763,46.65792922673656,23.053735255570118,17590.0,1.0410789350770668,619,49.59612277867528,147.65751211631664,91400.0,1.1975426045797897
7,2.44,0.33,drift_floor,2.56,44.2,1.46,0.57,False,0.38,0.3,764,48.42931937172775,-1.1452879581151831,-875.0,0.9979400131839157,620,55.80645161290323,166.20967741935485,103050.0,1.2269748796845918
16,1.78,2.77,pure_ratchet,0.62,130.0,0.92,0.0,False,1.22,0.0,765,41.045751633986924,-2.718954248366013,-2080.0,0.9938661161899145,620,47.74193548387097,199.3790322580645,123615.0,1.3427656388642413
20,2.38,0.59,raw_atr,1.85,174.7,0.82,0.46,False,1.01,0.16,762,54.59317585301837,8.471128608923884,6455.0,1.013018181084815,617,58.83306320907617,216.9448946515397,133855.0,1.271431323444423
10,1.78,2.33,drift_floor,2.57,60.0,0.52,0.0,True,1.41,0.18,765,43.66013071895425,-5.34640522875817,-4090.0,0.9833780378769406,620,48.225806451612904,194.03225806451613,120300.0,1.4149420529801324
16,2.9,2.99,pure_ratchet,1.67,21.4,0.75,0.15,False,0.59,0.16,764,60.34031413612565,18.095549738219894,13825.0,1.0321915894378988,620,65.80645161290323,177.69354838709677,110170.0,1.2534770554603287
30,2.33,0.24,drift_floor,1.81,63.1,0.96,0.71,False,0.79,0.1,764,54.973821989528794,21.335078534031414,16300.0,1.0342145863288588,620,59.354838709677416,199.94354838709677,123965.0,1.2524102825146348
20,1.79,2.18,pure_ratchet,1.24,39.9,2.15,0.17,False,0.44,0.02,765,65.88235294117646,22.725490196078432,17385.0,1.0513460430910997,620,67.74193548387096,97.01612903225806,60150.0,1.1531801107786337
12,1.61,1.82,pure_ratchet,2.44,86.4,0.89,0.83,False,1.34,0.37,765,49.54248366013072,11.555555555555555,8840.0,1.0208763830013343,620,54.03225806451613,214.86290322580646,133215.0,1.2946321935683638
30,2.9,1.08,pure_ratchet,3.7,157.3,0.48,0.82,True,0.31,0.05,763,54.25950196592398,49.08256880733945,37450.0,1.0807703920976577,619,57.35056542810986,189.36187399030695,117215.0,1.2303074958247373
30,0.97,0.64,raw_atr,0.74,100.0,0.76,0.28,True,1.39,0.36,764,41.49214659685864,13.80890052356021,10550.0,1.034447854763926,618,44.983818770226534,153.2928802588997,94735.0,1.2843016625652721
7,2.74,0.08,drift_floor,1.75,106.9,0.49,0.21,False,0.59,0.01,764,51.57068062827225,24.836387434554975,18975.0,1.041090550797449,620,55.96774193548387,204.71774193548387,126925.0,1.257154434483108
20,2.79,0.49,raw_atr,1.62,64.4,0.96,0.0,False,1.02,0.2,763,55.70117955439057,4.90170380078637,3740.0,1.0076113722856503,618,61.165048543689316,218.94822006472492,135310.0,1.2882585400666802
16,1.31,2.79,pure_ratchet,1.34,108.8,2.67,0.18,True,1.48,0.31,765,40.91503267973856,14.699346405228757,11245.0,1.0435802038522652,620,46.45161290322581,178.80645161290323,110860.0,1.3770876560427225
25,1.2,1.02,pure_ratchet,1.66,82.5,1.88,0.0,False,1.08,0.11,765,40.91503267973856,36.06535947712418,27590.0,1.1004459816146355,620,45.806451612903224,179.1209677419355,111055.0,1.360749727947506
7,1.71,0.79,drift_floor,3.75,73.7,2.21,0.42,True,1.26,0.41,765,43.13725490196079,26.941176470588236,20610.0,1.0671871689133021,620,48.54838709677419,191.05645161290323,118455.0,1.3285215076129462
7,1.55,2.47,drift_floor,1.47,199.8,0.55,0.83,True,0.58,0.29,764,43.324607329842934,7.179319371727749,5485.0,1.0179862602679084,619,47.33441033925686,202.90791599353796,125600.0,1.361527280054114
14,1.31,1.49,raw_atr,2.2,142.9,0.3,0.64,False,1.45,0.32,762,54.330708661417326,20.708661417322833,15780.0,1.0325176446344857,617,58.0226904376013,220.72123176661265,136185.0,1.2740554409619158
