ymult,tpmult,mfe,label,is_live,n,net,pf,wr,sharpe,mdd,worst,worst_mae,tp,sl,fc,is_net,is_pf,is_sharpe,oos_net,oos_pf,oos_sharpe,min_net,min_pf,min_sharpe,yrs_pos,yrs_tot
2.0,2.5,1.0/0.45,y2 tp2.5 mfe1/0.45,False,686,5446.1577440534365,1.2428176799702813,55.24781341107872,1.6084701093179978,-1120.598786272256,-243.5,-247.75,221,231,234,4923.086536644116,1.2755715945504682,1.8276455480125142,523.0712074093208,1.1146080647259686,0.7708852652473646,523.0712074093208,1.1146080647259686,0.7708852652473646,7,7
2.0,3.0,off,y2 tp3 mfeoff,False,675,5417.428211330722,1.2429721351481497,54.074074074074076,1.5450928738367418,-1022.781716323434,-243.5,-247.75,160,245,270,4777.119721436227,1.2695093000909,1.716147625773249,640.3084898944944,1.1400729537641772,0.9051382045113983,640.3084898944944,1.1400729537641772,0.9051382045113983,7,7
2.0,3.0,0.6/0.45,y2 tp3 mfe0.6/0.45,False,688,4985.593376794181,1.2308545871062884,56.97674418604651,1.4674213784122707,-969.6061204557645,-243.5,-247.75,142,312,234,4441.795595531179,1.25926894673892,1.6476323533995638,543.7977812630015,1.1218116774963323,0.7920543749284883,543.7977812630015,1.1218116774963323,0.7920543749284883,6,7
2.0,3.0,0.8/0.3,y2 tp3 mfe0.8/0.3,False,676,5661.984293879055,1.2575180185283887,55.325443786982255,1.626070643259004,-1022.781716323434,-243.5,-247.75,158,255,263,4947.173668233792,1.2823688970325078,1.7889995779222634,714.8106256452629,1.1600382011967454,1.0184453953934305,714.8106256452629,1.1600382011967454,1.0184453953934305,7,7
2.0,3.0,0.8/0.45,y2 tp3 mfe0.8/0.45,False,678,5968.352569885841,1.272661355226234,55.604719764011804,1.7206059613833666,-966.281716323434,-243.5,-247.75,155,270,253,5250.748221392349,1.3011915862729182,1.90485549183429,717.6043484934926,1.1610422685129023,1.0284004038025414,717.6043484934926,1.1610422685129023,1.0284004038025414,7,7
2.0,3.0,0.8/0.6,y2 tp3 mfe0.8/0.6,False,681,5888.705856840765,1.2678084388130508,55.800293685756245,1.705861799330546,-966.281716323434,-243.5,-247.75,150,284,247,5328.760511155784,1.3039361477915747,1.9344455380206353,559.9453456849806,1.1256609842201482,0.8173444761281683,559.9453456849806,1.1256609842201482,0.8173444761281683,7,7
2.0,3.0,1.0/0.45,y2 tp3 mfe1/0.45,False,675,5417.428211330722,1.2429721351481497,54.074074074074076,1.5450928738367418,-1022.781716323434,-243.5,-247.75,160,245,270,4777.119721436227,1.2695093000909,1.716147625773249,640.3084898944944,1.1400729537641772,0.9051382045113983,640.3084898944944,1.1400729537641772,0.9051382045113983,7,7
2.0,3.5,off,y2 tp3.5 mfeoff,False,664,6181.470483425566,1.2778719748008303,53.31325301204819,1.7043563426675181,-925.8286690440036,-243.5,-247.75,130,251,283,5470.267287033692,1.3110713403013146,1.9113254903285675,711.2031963918744,1.1526023380306565,0.9545941967305963,711.2031963918744,1.1526023380306565,0.9545941967305963,7,7
2.0,3.5,0.6/0.45,y2 tp3.5 mfe0.6/0.45,False,676,6166.136972203634,1.2821740082693376,55.62130177514793,1.7394466014045302,-903.404207838621,-243.5,-247.75,116,301,259,5219.796940779599,1.3004113228844982,1.8703982818785505,946.3400314240353,1.211389966253205,1.2902668671517232,946.3400314240353,1.211389966253205,1.2902668671517232,7,7
2.0,3.5,0.8/0.3,y2 tp3.5 mfe0.8/0.3,False,664,6370.832401547459,1.2886059662301506,53.765060240963855,1.762440713545657,-925.8286690440036,-243.5,-247.75,129,255,280,5527.629205155585,1.315981890711155,1.938576135948022,843.2031963918744,1.1840653124627536,1.134026408168678,843.2031963918744,1.1840653124627536,1.134026408168678,7,7
2.0,3.5,0.8/0.45,y2 tp3.5 mfe0.8/0.45,False,669,6386.001924973818,1.2872404693620223,53.81165919282511,1.7650430858403774,-925.8286690440036,-243.5,-247.75,125,263,281,5462.798728581944,1.309314236372909,1.9143005120299834,923.2031963918744,1.2019585882180748,1.2400062510764966,923.2031963918744,1.2019585882180748,1.2400062510764966,7,7
2.0,3.5,0.8/0.6,y2 tp3.5 mfe0.8/0.6,False,672,6054.861649056838,1.2716341781950535,53.86904761904761,1.6812231733873773,-925.8286690440036,-243.5,-247.75,117,278,277,5111.908452664964,1.2884946288733983,1.8030694926304216,942.9531963918744,1.2062790694868744,1.265227942168092,942.9531963918744,1.2062790694868744,1.265227942168092,7,7
2.0,3.5,1.0/0.45,y2 tp3.5 mfe1/0.45,False,664,6181.470483425566,1.2778719748008303,53.31325301204819,1.7043563426675181,-925.8286690440036,-243.5,-247.75,130,251,283,5470.267287033692,1.3110713403013146,1.9113254903285675,711.2031963918744,1.1526023380306565,0.9545941967305963,711.2031963918744,1.1526023380306565,0.9545941967305963,7,7
2.0,4.0,off,y2 tp4 mfeoff,False,658,6769.824917547856,1.306254166659407,53.191489361702125,1.8099598389234954,-878.2346174186423,-243.5,-247.75,97,258,303,5842.444954601135,1.3349113604150897,1.9885546665280183,927.3799629467212,1.1989872251789981,1.1909252126438683,927.3799629467212,1.1989872251789981,1.1909252126438683,7,7
2.0,4.0,0.6/0.45,y2 tp4 mfe0.6/0.45,False,668,6993.657856735672,1.320508597728543,55.08982035928144,1.8954658051099178,-881.4846174186423,-243.5,-247.75,86,293,289,5751.80008232362,1.3312390268837928,1.9870064922751827,1241.857774412052,1.2786933964120404,1.6109699899012973,1241.857774412052,1.2786933964120404,1.6109699899012973,7,7
2.0,4.0,0.8/0.3,y2 tp4 mfe0.8/0.3,False,658,6662.595681115734,1.3014033173619721,53.191489361702125,1.783666184168153,-878.2346174186423,-243.5,-247.75,96,260,302,5735.215718169013,1.328764569178063,1.9555714200244236,927.3799629467212,1.1989872251789981,1.1909252126438683,927.3799629467212,1.1989872251789981,1.1909252126438683,7,7
2.0,4.0,0.8/0.45,y2 tp4 mfe0.8/0.45,False,661,6485.349297187737,1.2918731892657538,53.25264750378215,1.738948698338048,-937.9846174186423,-243.5,-247.75,93,264,304,5473.9693342410155,1.3115697725676485,1.8712231890719608,1011.3799629467212,1.2174659921403475,1.2972419458112647,1011.3799629467212,1.2174659921403475,1.2972419458112647,7,7
2.0,4.0,0.8/0.6,y2 tp4 mfe0.8/0.6,False,662,6403.714553185537,1.2888231444602043,53.32326283987915,1.7204031157366908,-878.2346174186423,-243.5,-247.75,89,277,296,5372.5845902388155,1.306636869484551,1.8420458514666176,1031.1299629467212,1.221712619028484,1.3213458375082014,1031.1299629467212,1.221712619028484,1.3213458375082014,7,7
2.0,4.0,1.0/0.45,y2 tp4 mfe1/0.45,False,658,6769.824917547856,1.306254166659407,53.191489361702125,1.8099598389234954,-878.2346174186423,-243.5,-247.75,97,258,303,5842.444954601135,1.3349113604150897,1.9885546665280183,927.3799629467212,1.1989872251789981,1.1909252126438683,927.3799629467212,1.1989872251789981,1.1909252126438683,7,7
2.5,1.5,off,y2.5 tp1.5 mfeoff,False,730,3562.001619325745,1.169534357551022,62.6027397260274,1.1888937270770954,-1054.4672513399491,-305.25,-307.75,372,146,212,2731.63797761973,1.1586017724656918,1.1150286588007032,830.3636417060152,1.2192523973083411,1.5227115903671686,830.3636417060152,1.1586017724656918,1.1150286588007032,7,7
2.5,1.5,0.6/0.45,y2.5 tp1.5 mfe0.6/0.45,False,762,4239.4046168253335,1.2314654045385238,64.82939632545933,1.525378844959517,-921.3967483718625,-274.5,-286.0,325,282,155,3309.5552028982893,1.2196085136542718,1.4550168243463952,929.8494139270442,1.2865262811577056,1.8448199227053672,929.8494139270442,1.2196085136542718,1.4550168243463952,7,7
